id;ipc_text;change_date;bulletin_year;bulletin_nr
10175353;"H02P29/00";2011-02-11;2011;11
10175353;"H02P29/00, H02P9/00, G01R31/34";2016-03-11;2016;15
10178874;"B23K37/047, B23P21/00, B23K26/02, B23K26/08, B23K26/42, F16B11/00, B23K1/00, B23K1/005, B23K10/02, B23K15/00, B65G17/12, B65G17/24";2010-12-10;2011;2
14747565;"F03D1/06";2016-04-29;2016;22
14755670;"F03D1/06";2017-06-02;2017;27
81401578;"F16M11/04, A61G13/00, E04G7/18, F16B5/07";1982-02-20;1982;16
10180851;"H02P9/30, F03D7/04, F03D7/02, H02P9/10, H02P9/00, F03D9/00, H02J3/38, F03D9/25";2018-02-23;2018;13
10182132;"F04D17/12, A61M16/00, F04D25/16";2011-01-21;2011;8
14382369;"H02K1/22, H02K1/30, H02K7/08, H02K7/18, // F03D9/00, F03D5/04";2016-03-29;2016;13
14382520;"F03D13/20, E04G3/24, E04G5/06, E04H12/16, F03D1/00";2016-05-20;2016;25
99948867;"F03D7/04, F03D7/02, H02P9/04";2001-07-06;2001;34
81300320;"B66C13/02, B66D1/50";1981-10-21;1981;51
81300856;"F16D3/16, F16C27/00, H02K7/08";1981-08-08;1981;40
81108731;"G01P3/489";1982-07-09;1982;36
81110501;"E04B1/19";1983-04-22;1983;25
99400391;"F16C33/66, F16C19/52, F16C33/58";1999-07-09;1999;34
14382570;"H02K15/03, H02K15/02";2016-05-27;2016;26
14703850;"G01B11/24";2016-11-18;2016;51
14703850;"G01B11/24, F03D17/00";2017-09-08;2017;41
14722249;"F03D1/06, F03D9/10, B64D41/00, F03D9/00, F03D1/04";2017-01-13;2017;7
14723862;"F03B13/10, F03B17/06";2016-03-25;2016;17
9829686;"G06F15/16";2011-06-24;2011;30
9829686;"G06Q10/10";2013-11-22;2013;52
13808356;"F01D15/10, F02K3/02, F02K7/18";2015-12-11;2016;2
82109072;"H02K21/24, H02K7/18";1983-08-27;1983;43
82301689;"C08J5/06, D06M10/00";1982-08-13;1982;41
82301689;"C08J5/06, B29C71/04, D06M10/00";1987-11-07;1987;52
10184311;"C12N15/10, C12P1/00, C12P19/34, C07H21/00, C40B40/04, C40B50/04, C40B40/06, C40B50/06";2011-03-04;2011;14
14726670;"F03G7/10";2015-08-07;2015;37
80900743;"B01D53/14";1981-03-09;1981;18
81100289;"F24D11/02, F02G5/00, F24J3/04";1981-07-04;1981;35
99116773;"F24D11/00, F24D3/08";2000-07-28;2000;37
99123814;"F03D11/00";2000-04-28;2000;24
99123814;"F03D11/00, E04H12/28";2002-09-27;2002;46
10189734;"G01V3/10";2011-04-01;2011;18
10189734;"G01V3/10, H03K17/95, // G01B7/14";2016-10-07;2016;45
10189929;"F24F1/00, F24F1/01";2011-04-22;2011;21
81902133;"F03D5/06";1982-05-14;1982;28
82104502;"F03D3/06";1982-10-01;1982;48
82300523;"G05D13/62";1982-06-18;1982;33
99916607;"F03D3/06, F03D3/04";2001-03-17;2001;18
99922194;"F04D25/12, F04D29/64";2000-10-21;2000;49
5856980;"H02P9/04, F03D9/00";2007-10-19;2007;47
14708530;"B66C23/20, B66C23/36";2015-12-25;2016;4
14708530;"B66C23/20, B66C23/36, B66C23/62";2016-07-29;2016;35
10190533;"F03D7/02, F03D9/00, F03D7/04";2015-12-18;2016;3
10191537;"F03D11/00";2011-04-15;2011;20
10194646;"B29C70/44, B29C70/54, // B29C70/30";2011-06-03;2011;27
5705885;"F04D25/02";2006-10-20;2006;47
5705885;"F23L17/02";2007-07-20;2007;34
10177839;"F03D1/06";2011-07-15;2011;33
81100289;"F24D11/02, F02G5/00, F24J3/00";1985-02-09;1985;15
81100832;"C08G59/50, C08G59/68, C08L63/02";1981-06-27;1981;34
10182132;"F04D17/12, A61M16/00, F04D25/16, F04D17/16, F04D25/08";2011-11-04;2011;49
10183634;"H02K7/102, H02K7/18";2012-04-03;2012;14
13875197;"F03D15/00, F03D13/20";2016-06-03;2016;27
13880327;"F01D5/26, F01D5/16, F01D5/14, F02C7/00";2015-12-18;2016;3
81100832;"C08L63/02, B41J3/04";1984-02-11;1984;15
81108318;"F04D29/64, F01D25/28";1982-03-06;1982;18
81108613;"F03D7/02, F03D11/00";1982-03-26;1982;21
82300523;"G05D13/62, F16H47/02";1983-08-10;1983;41
99109957;"F16D65/092";1999-10-08;1999;47
99118279;"F03D3/04";2000-04-07;2000;21
6013038;"F01D21/02, F02C9/28";2007-11-23;2007;52
6014667;"H02K7/18";2007-12-14;2008;3
6014667;"H02K3/47, H02K3/28, H02K11/04, H02K7/18, F03B13/08, // H02K16/02";2013-12-06;2014;2
13807065;"F16C17/10, F03D11/00, F16C27/06, F16C33/12";2015-03-20;2015;17
13813624;"F02C7/18, F02C7/12";2015-01-09;2015;7
6014701;"F03B13/10, F03B13/26";2007-12-14;2008;3
10773009;"A41D13/12, F41H1/02, G01L5/00, H01B1/20";2012-08-24;2012;39
10184876;"A61C1/05, A61C1/18, A61C1/12, A61C1/14, A61B17/16";2010-11-26;2010;52
10191496;"G06F9/44, F03D11/00, G05B19/418";2011-05-13;2011;24
14708901;"F03D3/02, F03D3/06, F03B3/12";2015-03-20;2015;17
14709552;"F03D7/04, F03D13/00";2016-01-08;2016;6
10776787;"F03D3/02, F03D3/04, F03D3/06";2012-07-13;2012;33
10778523;"F01D5/14";2012-02-24;2012;13
10778523;"F03D1/00";2016-12-02;2017;1
5797876;"F03B17/06";2007-07-07;2007;32
5808572;"H02J7/35";2007-06-08;2007;28
5811001;"F03D1/06, F16B7/18";2007-07-07;2007;32
99118917;"C14C15/00, C14B3/00, B01J19/00";2000-02-18;2000;14
99121155;"B66C23/70";2000-05-19;2000;27
99204166;"B21D53/04, B21D26/02";2000-05-12;2000;26
13880327;"F01D5/26, F01D5/16, F01D5/14, F02C7/00, F01D5/28, F16F3/12";2016-10-07;2016;45
8156375;"B64C21/00";2008-10-24;2008;48
13813624;"F02C7/18, F02C7/12, F01D1/02, F01D25/12, F01D5/02, F01D9/02, F01D9/06, F02C7/047, F02C7/32, B64C11/14, F02C7/04";2015-11-20;2015;52
81108613;"F03D11/00, F16F15/02";1984-12-14;1985;7
99420068;"F04D29/02, F04D29/28";1999-07-30;1999;37
99890326;"H02K1/27, H02K1/22";2000-03-17;2000;18
10193666;"F03D9/00, G01R27/16, H02J3/24, H02P9/00, G01R31/34";2012-06-05;2012;23
10194083;"F03D1/00, F03D7/00";2011-05-20;2011;25
10189929;"F24F1/00, F24F1/01, F24F13/06";2014-12-05;2015;2
10194271;"F03D11/00";2011-05-20;2011;25
10194271;"F03D11/00, F03D1/00";2013-11-08;2013;50
13822981;"F03D11/00, F03D9/00, G01P5/00";2015-05-01;2015;23
13822981;"F03D9/00, G01P5/00, G01S13/58, G01S13/87, G01S13/95";2016-01-29;2016;9
14705087;"F03D13/00, H02K7/18, F04D29/60";2016-01-08;2016;6
14711908;"F16H57/08, F03D11/00, F16C33/10";2015-11-06;2015;50
10197278;"G01H1/00, F03D11/00";2012-07-04;2012;27
10250022;"F03D11/02, F03D11/00, F03D7/02";2011-06-10;2011;28
10194480;"G05B19/042";2011-05-27;2011;26
10194480;"G05B13/04, G05B17/02";2013-10-18;2013;47
10250661;"B23K20/12, F01D5/14";2010-09-10;2010;41
8157712;"G01P21/02, G01P5/02, F03D7/02";2008-12-12;2009;3
8157712;"G01P21/02, G01P5/02, F03D7/02, G01P5/07";2014-02-21;2014;13
14250119;"F03D11/04, F03D1/00";2015-06-30;2015;27
14250119;"F03D1/00, F03D80/00";2016-02-12;2016;11
14382017;"F03D1/00";2015-07-28;2015;31
10778523;"F03D13/10, F03D13/40";2017-11-24;2017;52
10788283;"F02C9/00, F02C9/34, F02C9/20";2012-08-31;2012;40
14709702;"H02J3/12, H02J3/38";2016-01-15;2016;7
14713145;"E02D27/42";2016-10-21;2016;47
14713145;"E04H12/12, E04H12/34, F03D13/20, F03D13/10, E02D27/42";2017-07-21;2017;34
13824532;"E02D27/52";2015-09-04;2015;41
98115766;"H02K21/24, H02K3/28, H02K1/27";1998-11-13;1999;1
98310266;"C23C14/08, C23C14/22, C23C28/00";1999-07-23;1999;36
99923614;"H02K1/27, H02K21/24";2001-01-05;2001;8
5822970;"F03D11/00, F03D11/02, G01F23/18";2008-08-01;2008;36
98401801;"F01D11/24, F01D25/08";1998-12-04;1999;3
98810670;"F01D11/04, F16J15/40";1999-12-03;2000;3
5109416;"G08B5/00, F21S8/00, F21Y101/02, F21W111/00";2005-11-25;2006;2
14382117;"F03D11/00, F03D1/00";2015-09-29;2015;40
14382117;"F03D1/00, F03D80/00";2016-09-16;2016;42
14382124;"F03D1/00, F03D1/06";2015-10-06;2015;41
14711908;"F03D15/00, F16H57/08, F16C33/10";2016-09-16;2016;42
14724994;"G01S7/491, G01S17/58";2016-02-12;2016;11
10382250;"F03D7/02";2012-03-20;2012;12
10425234;"H01L31/04";2010-12-10;2011;2
10450021;"G07F15/00, B60L11/18, B60L15/20, G07B15/00";2011-07-29;2011;35
14382128;"F03D7/02, F03D7/04, F03D11/00";2015-10-06;2015;41
14382447;"F03D7/02";2016-05-17;2016;20
14701136;"H02J3/38, H02M7/483";2015-10-16;2015;47
17183346;"B64D41/00";2018-01-19;2018;8
17183532;"F03D5/02, F03D9/25";2017-12-29;2018;5
17186925;"G01N33/28, G05B23/02, F16N29/00, // F16H57/04";2018-03-23;2018;17
10184897;"A61C1/05, A61C1/18, A61C1/12, A61C1/14, A61B17/16";2010-11-26;2010;52
10189250;"F03D1/06";2011-04-08;2011;19
14706852;"F03D7/02, F03D7/04";2015-12-04;2016;1
14708073;"F03D1/06";2015-10-16;2015;47
14708073;"F03D1/06, F03D13/10";2018-04-20;2018;21
14382124;"F03D1/06, F03D13/10";2018-04-20;2018;21
14382517;"F03D1/06, F16B35/04";2016-05-20;2016;25
14382524;"B29C70/54, B25J9/16, B29C37/02, B25J11/00";2016-05-20;2016;25
10189250;"F03D1/06, F03D7/02";2013-12-20;2014;4
10191624;"F01D1/00, F01D11/00";2011-06-17;2011;29
10191624;"F03D1/00, F03D11/00";2013-12-27;2014;5
14704067;"F16H3/72, H02K7/20";2016-02-19;2016;12
14717101;"F03D11/00, F03D11/04, F03D1/00";2015-11-13;2015;51
13815546;"H02J1/14, H02J3/38, H02J13/00";2015-09-11;2015;42
13829393;"F03B13/14, F03B13/12";2015-05-29;2015;27
99204166;"B21D53/04, B21D26/02, B21D43/00";2001-03-23;2001;19
99309186;"B65D71/50";2000-04-14;2000;22
10737692;"F03D7/02, F03D7/04, F03D9/00";2012-04-21;2012;21
5811605;"B29C39/10, B29B11/16, B29C70/10, B29K105/08";2007-08-03;2007;36
5815399;"F03B13/18, F03B13/14";2007-08-10;2007;37
5822970;"F03D80/00, F03D15/00, F03D17/00";2018-01-26;2018;9
5850099;"F03D3/02, F03D3/06";2007-07-27;2007;35
14715668;"F03D1/00";2015-12-04;2016;1
14715668;"A47L9/24, F03D80/50, A47L11/34, A47L11/40";2018-05-25;2018;26
14708807;"F03D1/06";2016-01-15;2016;7
14708907;"F03D15/00, F03D3/00, F03D3/06";2016-12-16;2017;3
14709560;"F03D7/02, F03D9/00, F03D1/00, F03D13/00";2016-01-08;2016;6
8167875;"B01D5/00, E03B3/28, B01D53/26";2010-04-02;2010;18
8168544;"F03D7/04";2009-04-24;2009;22
8169012;"F03D7/00, F03D7/02, F03D9/02";2009-06-12;2009;29
6000679;"B64C11/16, B64C27/32";2007-06-15;2007;29
6009882;"F03D11/00, E04B1/98";2007-10-12;2007;46
6012690;"B60K13/04, F01N7/14";2007-01-05;2007;6
14709560;"F03D7/02, F03D80/50, F03D80/00";2018-07-06;2018;32
80107548;"B64C27/48";1981-06-27;1981;34
81101823;"B65H31/38";1981-09-12;1981;45
14306521;"F16C43/06, F16C19/06, F16B37/14";2016-03-29;2016;13
14703090;"B29C70/38, B29L31/08";2015-11-13;2015;51
14731993;"E02B17/00, E02B17/02, E02B17/04, E02B17/08";2016-03-18;2016;16
14731993;"E02B17/00, E02B17/02, E02B17/04, E02B17/08, B63B9/06";2016-04-08;2016;19
14772165;"F03D13/20, B63B35/44";2016-07-15;2016;33
14772165;"B63B1/10, B63B1/12, B63B21/50, F03D1/06, F03D13/25, F03D9/25, B63B35/44";2017-07-21;2017;34
14705281;"F03D1/06";2015-11-27;2016;1
14706834;"F03G3/00";2015-12-04;2016;1
14714471;"F03D13/00, F03D1/04, H01R39/08";2016-01-22;2016;8
13829393;"F03B13/18, F03B13/24, F03D9/00";2016-05-06;2016;23
98121643;"F03B17/06, F03D1/04, F03B13/08";1999-06-25;1999;32
17187025;"F03D7/02, F03D7/04";2017-12-28;2018;4
17190769;"B64C27/10, B64C27/52, B64C11/28, B64C17/04, B64C39/02, B60L8/00, F03D9/32, // B60K16/00";2018-02-16;2018;12
5109886;"B60T8/40, B60T8/88, B60T17/22, F04B49/06, F04B51/00";2006-05-26;2006;26
5252342;"G01B9/02, G02B26/00, G01D5/26";2005-09-02;2005;42
6012690;"B60K13/04, F01N13/14";2010-07-30;2010;35
10762972;"G05B15/02, G05B19/4061";2012-05-11;2012;24
10767409;"F01D15/10";2012-01-27;2012;9
14714471;"F03D80/80, F03D1/04, H01R39/08";2017-12-15;2018;3
80401236;"B64B1/00, E04H7/14";1981-01-19;1981;11
14725959;"F03D13/00, F03D1/06, F03D7/02";2016-02-26;2016;13
79900767;"F03D11/00, F04B17/02";1980-08-05;1980;20
10192687;"B64C13/24";2011-05-13;2011;24
10192717;"C12N15/10, C12Q1/68, C40B40/06, C40B50/06";2011-05-20;2011;25
80900319;"F03D5/00";1980-12-29;1981;8
99400019;"F01D21/04, F16C17/20, F16C17/24, C23C4/00";1999-05-28;1999;28
14725229;"B64D33/02, F02C7/04, F02C7/045";2016-01-22;2016;8
14725229;"B64D29/06, F01D25/24, F02K1/64, B64D33/02, F02C7/04";2017-01-13;2017;7
98124401;"F04D29/32, F04D29/66, F04D29/38";1999-08-13;1999;39
98203796;"C08G18/44, C09D175/06, B32B27/40";2000-04-14;2000;22
14733138;"E04G21/28, F03D1/00, E04G21/24";2016-06-24;2016;30
14755364;"F03D7/02";2016-06-03;2016;27
81201358;"E04B7/14, E04B1/347";1983-04-22;1983;25
79901369;"F03D3/00";1981-10-03;1981;48
80400573;"E04H12/10, E04H12/18, F03D11/04, F03D1/00";1980-09-16;1980;23
81201358;"E04B7/14, E04H15/00";1985-06-14;1985;33
82100290;"B63B25/00, B63B25/28, // B60P7/13";1982-06-11;1982;32
5381045;"B64F5/00, B64C3/28, B64C3/20, B64C3/24, B29C70/48, B29C70/34";2007-02-16;2007;12
5405009;"G01D5/20, F16C39/06";2006-06-09;2006;28
82902809;"F03D7/04";1983-07-23;1983;38
83106318;"F16H1/48";1983-11-12;1984;2
83630184;"H05K7/20, G12B15/04";1984-04-19;1984;25
81103546;"F16C3/02, B29D3/00";1981-11-27;1982;4
81104346;"H01S3/30";1981-10-30;1981;52
81108456;"B64C21/00, B64C21/04";1982-03-26;1982;21
98301903;"F03D7/02";1998-08-21;1998;41
98301903;"F03D7/02, F03D7/04";2001-03-30;2001;20
98830151;"B63H5/14, B63H23/24";1998-08-14;1998;40
80710028;"F16P3/24, F16D15/00, E01C19/26, F16H19/00";1982-04-08;1982;23
99309925;"B64C11/14, F02C7/04";2000-05-19;2000;27
17193941;"H02M1/32, H02M7/219, H02M7/5387, H02H7/122, H02H9/04, // H02M1/00, H02M1/42";2018-03-02;2018;14
17194978;"F03D7/04, F03D7/02, F03D80/00, F03D9/00, F03D17/00";2018-03-22;2018;16
8169012;"F03D7/00, F03D7/02";2017-12-01;2018;1
8170079;"F03D7/02, F03D7/04";2009-05-08;2009;24
8171284;"F03D1/00, F03D11/00, F03D11/04";2009-06-12;2009;29
98830151;"B63H5/14, B63H23/24, B63H1/16";2000-02-25;2000;15
5252846;"G06F1/00";2005-10-07;2005;47
5252846;"G06F1/00, H04L29/06";2007-10-19;2007;47
82103723;"E01C13/00, B28C5/00, C04B13/21, C04B31/02, E01C7/35";1982-10-08;1982;49
82103723;"E01C13/00, B28C5/00, C04B28/00, C04B14/00";1986-06-07;1986;30
5853711;"C21D1/06";2007-08-10;2007;37
5853711;"C21D1/06, C21D1/18, C21D1/78, C21D6/00, C21D6/02, C21D6/04, C21D7/13, C21D9/32, C23C8/38, C23C8/46, C23C8/50, C23C8/56, C23C14/06, C23C16/26";2010-05-14;2010;24
10767409;"F01D15/10, F03D9/25, F03D9/00, F03D3/02, F03D3/00";2017-05-19;2017;25
10769058;"F03D11/02, F16H37/08";2012-06-08;2012;28
99420241;"B66C23/28, B66C23/84";2000-05-12;2000;26
99900876;"F03D7/04, F03D11/00";2000-09-08;2000;43
99920647;"F03D11/00, F03D1/06";2000-12-15;2001;5
81108626;"C07F9/09, C07F9/11";1982-04-23;1982;25
99810912;"B29C45/14, B29C70/48, B29C33/04";2001-02-23;2001;15
80103061;"E01F9/01, E01F15/00, F03D9/00, G08B19/02, // G09F7/22";1980-12-01;1981;4
80107506;"B64C27/51";1981-06-20;1981;33
5815731;"F03D3/04, F03D7/06, F03D11/00";2007-08-17;2007;38
5815731;"F03D1/04";2012-10-12;2012;46
10732207;"F03D11/02, F03D11/00, F03B13/12, F03B13/22";2011-10-21;2011;47
17197885;"F01D5/14, F01D5/16, F01D9/04";2018-03-30;2018;18
17199057;"G01S17/87, G01S17/58, G01S17/95";2018-04-06;2018;19
14717404;"F03D13/00";2016-01-15;2016;7
14717404;"F03D80/40";2017-02-24;2017;13
14725613;"G05B23/02";2016-12-30;2017;5
10734429;"F03D1/06, F03D11/00, F16C19/55, F16C33/66";2011-12-23;2012;4
10737812;"F28F3/02, H01L23/367, B21D53/04";2012-04-21;2012;21
10772659;"B29C33/00, B29C33/38, B29C70/30";2012-02-10;2012;11
10779684;"F03D1/06";2012-08-17;2012;38
10779684;"F03D7/02, F03D7/04, F03D1/06";2015-10-09;2015;46
10741899;"F03D1/00";2012-04-27;2012;22
10742560;"F03D3/06";2012-03-30;2012;18
10745282;"F03D11/00";2012-06-01;2012;27
99120096;"E04B1/98";2000-03-10;2000;17
99120096;"E04B1/98, E04H9/02, F16F1/50";2001-06-01;2001;29
99122261;"H02J3/36";2000-04-07;2000;21
5252846;"H04L29/06, G06F21/33";2018-07-20;2018;34
5255154;"F01D5/18";2006-01-13;2006;9
5255154;"F01D5/18, F01D5/20, F01D5/22";2009-09-25;2009;44
5787052;"F24F7/00, F24F7/007, F24F7/06";2007-05-11;2007;24
5799113;"F03D7/00, F02C9/28";2008-06-20;2008;30
6000509;"G05F1/67";2006-07-14;2006;33
6003166;"F16D7/02";2006-07-21;2006;34
6006661;"G01D5/248";2006-09-15;2006;42
99936438;"F03D7/02";2001-04-27;2001;24
99967305;"B64C27/46, B64C29/00";2001-08-24;2001;41
99920647;"F03D80/80";2017-05-19;2017;25
5853808;"G08C19/02, G08C17/02";2007-08-17;2007;38
5853808;"G01D3/08, G01D21/00, G08C17/02, G08C19/02";2013-06-14;2013;29
8172488;"E04H7/18, E04B1/68";2009-06-05;2009;28
8172488;"E04H7/18, E04B1/68, E04H7/20";2014-08-08;2014;37
6005334;"G01P3/22, G01P3/16, G01P3/44, F03D7/04";2007-08-17;2007;38
6010173;"B60P3/36, B60R16/03";2007-10-26;2007;48
10745282;"F03D17/00";2016-07-22;2016;34
10756396;"F03D11/04";2011-12-30;2012;5
10756396;"F03D9/00";2018-04-06;2018;19
10732463;"F03B13/26, F03B17/06, F03D5/06, F03B13/18";2012-02-24;2012;13
10733365;"F03B13/24";2011-10-28;2011;48
17210754;"F03D17/00, F03D7/02";2018-06-01;2018;27
5755197;"F04D29/38, F04D29/66";2007-04-06;2007;19
5783691;"F03D11/04, B66C23/00";2007-06-15;2007;29
14765741;"F16D41/06, F03D15/00";2016-01-15;2016;7
14765984;"F02C6/16";2016-05-13;2016;24
14777752;"F03B13/00, H02K7/18";2016-07-29;2016;35
80900829;"F03D5/06";1981-11-06;1982;1
5825222;"F03D11/00, H02G13/00";2007-08-03;2007;36
6003960;"H05B3/24";2006-08-04;2006;36
82401765;"H02K49/04, H05B6/02";1983-02-26;1983;17
83109905;"A61K47/00, A61K37/20, A61M1/03";1984-03-03;1984;18
5783691;"F03D11/04, B66C23/00, B66B5/00";2010-06-11;2010;28
5783691;"F03D11/04, F03D1/00, B66C23/18, B66B5/00";2011-05-13;2011;24
5255847;"H02K1/12, H02K16/02, H02K1/06, H02K21/12, F03D9/00";2006-02-10;2006;13
5256890;"H02K21/24, B60K7/00";2007-04-06;2007;19
5700553;"F03D7/04, F03D11/00";2006-09-01;2006;40
5700553;"F03D7/04, F03D17/00";2017-10-27;2017;48
5708811;"F03D1/06, F03D7/02, F03D7/04";2007-10-19;2007;47
10701300;"F03B5/00";2011-10-28;2011;48
10702986;"F03D7/04, F16H55/46";2012-03-09;2012;15
10703607;"F03D7/04";2012-11-23;2012;52
5716518;"F03D1/00, F03D11/04, E02D27/42";2006-11-24;2006;52
10173591;"H02M1/12, H02J3/01";2011-02-18;2011;12
5858739;"A61B17/32";2007-09-21;2007;43
5858739;"G01B5/20, B64F5/00";2009-05-08;2009;24
5858739;"G01B5/20, B64F5/00, B64C27/00";2012-04-21;2012;21
10173591;"H02M1/12, H02J3/01, G01R31/34, G01R19/06, G01R31/02, H02J3/38";2016-02-19;2016;12
10175170;"C22C38/04, C22C38/44, C22C38/46, C22C38/50, C22C38/54, F01D5/02, C21D1/28, C21D6/00, C21D7/13";2011-02-25;2011;13
8450047;"F03D11/02, F16H47/04";2009-09-04;2009;41
12888058;"F02C9/46, F02C6/00, F02C9/18, F02C9/20, F02C9/28, F02C9/52, F02C9/54";2015-08-14;2015;38
10173530;"H02M1/32, G01K3/04";2012-02-22;2012;8
10174781;"H02M5/45";2011-03-25;2011;17
10174781;"H02M5/45, H02J3/38";2017-05-05;2017;23
10733365;"F03B13/24, F03B13/18, F03B13/26";2013-03-08;2013;15
10734369;"E02D27/42, E02D23/02, E02D27/52, F03D1/00";2012-03-16;2012;16
6010236;"F24J3/00";2007-10-19;2007;47
6012759;"F03D1/00, F03D11/04, F15D1/12";2006-11-24;2006;52
10759967;"F03D3/06";2013-07-12;2013;33
10703607;"F03D7/04, F03D1/00";2014-05-30;2014;27
10703607;"F03D80/50, F03D7/04";2017-03-17;2017;16
10703658;"F03D1/06";2011-11-18;2011;51
10762704;"H02J7/34, H02M3/158";2013-05-17;2013;25
10763574;"F03D7/04";2012-08-03;2012;36
10763574;"F03D7/04, F03D7/02, H02J3/38";2012-10-26;2012;48
80300102;"C02F3/20, B01F3/04";1980-07-08;1980;18
80300102;"B01F3/04, // C02F3/20";1982-10-08;1982;49
80304110;"F01K21/04";1982-04-03;1982;22
10175170;"C22C38/04, C22C38/44, C22C38/46, C22C38/50, C22C38/54, F01D5/02, C21D6/00, C21D7/13, C21D1/28, B21K1/06, C21D9/28, C21D8/00";2017-08-04;2017;36
12888058;"F02C9/46, F02C6/00, F02C9/18, F02C9/20, F02C9/28, F02C9/52, F02C9/54, F01D15/10, H02P9/10, F02C9/26";2016-06-24;2016;30
10192717;"C12N15/10, C40B40/06, C40B50/06, C40B50/04, C40B40/08, C40B40/12, C40B40/14";2011-10-07;2011;45
10250184;"B23K20/02, B23K20/18, B21D53/78, B23P15/04, F01D5/14";2010-07-30;2010;35
10177921;"F03D11/00";2011-02-25;2011;13
10177921;"F03D80/60";2018-04-13;2018;20
10178614;"B29C70/38, // B29B11/16";2011-03-25;2011;17
10250243;"B22C9/04, B22C9/10, F01D5/18";2010-07-30;2010;35
10250350;"F01D5/02, B64D41/00, F03D7/02";2010-09-24;2010;43
10179500;"F03D1/00, F03D9/00";2011-03-04;2011;14
10179500;"F03D3/00, H02G7/20, H02K7/18";2017-06-02;2017;27
10761672;"H01L31/042";2012-01-13;2012;7
10761672;"H01L31/05, H01L31/048, H01L31/068, B32B17/10, H01L31/0224";2013-07-19;2013;34
10766234;"H02K1/27";2012-06-01;2012;27
10767574;"F03D1/06";2012-01-27;2012;9
10767574;"F03D9/00, F03D1/06, H02K1/00, H02K41/03, H02K1/18, H02K7/08, H02K7/18, H02K9/00, H02K9/197, F03D7/02";2014-11-14;2014;51
83109905;"A61K47/00, A61K37/20, A61M1/36";1986-12-19;1987;6
99929583;"C03C17/42";2001-04-06;2001;21
99931512;"F04D29/10, F04D27/00";2002-04-05;2002;21
10250350;"F03D9/00, B64D41/00, F01D5/02, F03D7/02";2014-11-07;2014;50
10251422;"F03B17/06, F03D5/00";2011-01-14;2011;7
10768490;"F03D11/00";2012-07-27;2012;35
10768490;"F03D11/00, F16H57/04";2013-07-05;2013;32
10769392;"F03B13/10, F03B3/04";2012-02-03;2012;10
6011197;"G05B19/418";2007-11-02;2007;49
6012097;"H04L29/06";2006-11-17;2006;51
10765743;"F03D7/02, F03D9/00";2013-02-01;2013;10
10179276;"H02K1/20";2012-03-27;2012;13
10179695;"F03D7/02";2011-03-04;2011;14
10179695;"F03D7/02, F03D7/04";2018-06-22;2018;30
10707551;"F03D1/06, F03D7/02, F03D11/00";2011-12-16;2012;3
10707551;"F03D11/00, F03D7/02, F03D1/00, F03D1/06";2013-11-15;2013;51
12891233;"F03D1/06, F03D11/00";2015-07-31;2015;36
12891233;"F03D1/06, F03D11/00, F03D11/02, F03D1/00";2015-10-09;2015;46
10179697;"F03D7/02";2011-03-04;2011;14
10179697;"F03D7/02, F03D7/04";2011-08-26;2011;39
10188885;"F03D7/04";2011-04-01;2011;18
99952554;"F03D7/02";2001-08-03;2001;38
99952711;"B32B27/12, C08J5/24, B29C70/06";2001-07-20;2001;36
99967880;"F03D11/00, F03D9/00";2001-08-24;2001;41
12891233;"F03D15/00, F03D1/00, F03D1/06, F03D80/70";2016-09-30;2016;44
13001937;"H02J3/38";2013-10-22;2013;43
99309965;"F04D27/02";2000-04-28;2000;24
99401196;"E02B17/02";1999-10-08;1999;47
5858243;"F03D9/00, H02P9/04";2007-08-24;2007;39
10782892;"F03D3/04, F03D3/02";2012-03-09;2012;15
14730971;"F03B13/26, F03B17/06";2016-03-25;2016;17
14731907;"F03D13/00";2016-03-25;2016;17
10769087;"F03D3/04, F03D3/06, F03D11/00";2012-06-15;2012;29
10772060;"B23K28/02, E04H12/00";2012-02-10;2012;11
10180650;"F03D7/02, H01H19/62";2010-12-24;2011;4
10188088;"H01L27/15, H01L33/62";2011-06-03;2011;27
10188088;"H01L25/075, H01L33/00, H01L33/22, H01L33/38, H01L33/62";2013-07-19;2013;34
6014136;"B63B35/44, B63B21/29, B63B43/14, F03D11/04, // B63B9/06, B63B21/50, B63B21/22";2007-12-07;2008;2
10760948;"F03D1/06";2012-06-15;2012;29
10190978;"F02C3/10, F02C6/20, F02K3/02";2011-05-13;2011;24
10190978;"F02C3/10, F02C6/20, F02K3/02, B64D27/00";2018-01-12;2018;7
10188274;"F01D5/34, F04D29/02";2011-02-25;2011;13
10188881;"F03D11/00";2011-04-01;2011;18
10188881;"F03D11/00, F16N39/04";2013-12-13;2014;3
10290117;"H04B7/26, G08B5/00";2010-09-24;2010;43
14199940;"F03B3/12, F03B17/06, F03B13/26";2015-04-28;2015;18
13002855;"F16H57/03, F03D11/02";2013-12-24;2013;52
13002992;"F03D1/00, F03D7/02, F03D1/06";2013-12-17;2013;51
10767608;"F03D11/04";2012-01-27;2012;9
10767608;"F03D9/00, F03D1/06, H02K1/00, H02K41/03, H02K1/18, H02K7/08, H02K7/18, H02K9/00, H02K9/197, F03D7/02";2015-05-22;2015;26
