id;change_date;bulletin_year;bulletin_nr;prior_seq_nr;prior_kind;prior_auth;prior_nr;prior_date
12196889;2013-07-09;2013;28;1;"al";"US";"201213342351";2012-01-03
10839659;2011-07-15;2011;33;3;"al";"KR";"20100061995";2010-06-29
13715505;2014-12-26;2015;5;1;"al";"US";"201213426741";2012-03-22
15874148;2017-09-29;2017;44;1;"al";"US";"201462095733P";2014-12-22
87810154;1987-09-05;1987;43;1;"al";"CH";"19860001123";1986-03-20
2765180;2004-03-26;2004;20;1;"al";"GB";"20010018997";2001-08-03
7111892;2007-12-28;2008;5;1;"al";"US";"20060456616";2006-07-11
7713462;2010-03-19;2010;16;2;"al";"IT";"2006DP00004";2006-04-24
7714633;2009-02-27;2009;14;1;"al";"JP";"20060195204";2006-07-18
14874249;2016-09-30;2016;44;1;"al";"CN";"20131737745";2013-12-25
16161382;2016-09-02;2016;40;1;"al";"JP";"20150074225";2015-03-31
14844886;2016-06-17;2016;29;1;"al";"US";"201361876278P";2013-09-11
15870469;2017-09-22;2017;43;1;"al";"SG";"20141008352X";2014-12-15
16784044;2018-01-26;2018;9;1;"al";"US";"201562151173P";2015-04-22
94111992;1994-12-30;1995;7;1;"al";"JP";"19930197553";1993-08-09
17150933;2017-06-23;2017;30;1;"al";"TW";"20160101573";2016-01-19
82103584;1982-12-13;1983;7;1;"al";"FR";"19810008510";1981-05-14
16162922;2016-12-30;2017;5;1;"al";"KR";"20150108402";2015-07-30
16163717;2016-09-09;2016;41;1;"al";"US";"201514677194";2015-04-02
11730893;2013-04-12;2013;20;2;"al";"US";"20100833407";2010-07-09
11730893;2013-04-12;2013;20;3;"al";"DK";"20100070322";2010-07-09
9817029;2011-06-03;2011;27;1;"al";"US";"20080196721P";2008-09-29
9817029;2011-06-03;2011;27;2;"al";"US";"20080196712P";2008-09-29
8794058;2010-04-23;2010;21;1;"al";"RU";"20070131487";2007-08-20
9816157;2011-04-29;2011;22;1;"al";"JP";"20080248556";2008-09-26
11193220;2013-03-19;2013;12;1;"al";"GB";"20110013932";2011-08-12
11193711;2012-06-27;2012;26;1;"al";"US";"20100976530";2010-12-22
13716007;2015-01-23;2015;9;1;"al";"EP";"20120164626";2012-04-18
14727954;2016-02-26;2016;13;1;"al";"NL";"20132010845";2013-05-23
93120212;1994-05-06;1994;25;1;"al";"US";"19920992087";1992-12-17
96935543;1997-08-29;1997;42;1;"al";"JP";"19950287048";1995-11-06
89115619;1990-03-10;1990;17;1;"al";"DE";"19883834388";1988-10-10
109550;2000-09-22;2000;45;1;"al";"IT";"1999TO00375";1999-05-07
11193954;2012-07-17;2012;29;1;"al";"US";"20100974104";2010-12-21
12735444;2014-04-18;2014;21;1;"al";"DK";"20110070383";2011-07-14
11731468;2013-04-12;2013;20;1;"al";"GB";"20100011539";2010-07-08
13844335;2015-07-10;2015;33;1;"al";"NZ";"20120602507";2012-10-02
14730528;2016-04-01;2016;18;1;"al";"DE";"201310211898";2013-06-24
15732599;2017-03-31;2017;18;1;"al";"FR";"20140055904";2014-06-25
16164211;2016-09-09;2016;41;1;"al";"DE";"201510105249";2015-04-07
83630184;1984-04-19;1984;25;1;"al";"US";"19820447361";1982-12-06
12194626;2013-06-04;2013;23;2;"al";"KR";"20120123746";2012-11-02
13738139;2014-11-21;2014;52;1;"al";"FI";"20120005048";2012-01-16
7734075;2008-11-21;2008;52;1;"al";"US";"20060788423P";2006-03-30
7734309;2008-11-28;2009;1;1;"al";"US";"20060406038";2006-04-18
89903763;1990-12-08;1991;4;1;"al";"FR";"19880003890";1988-03-24
99967305;2001-08-24;2001;41;1;"al";"US";"19980215718";1998-12-18
12735444;2014-04-18;2014;21;2;"al";"US";"201161507625P";2011-07-14
12735778;2014-03-28;2014;18;1;"al";"DE";"201110105300";2011-06-22
10849604;2012-08-31;2012;40;1;"al";"US";"20090286340P";2009-12-14
10849604;2012-08-31;2012;40;2;"al";"US";"20090263807P";2009-11-23
96925832;1998-04-09;1998;22;1;"al";"GB";"19950016144";1995-08-07
4292774;2005-06-03;2005;29;1;"al";"FR";"20040000393";2004-01-16
11727670;2013-04-12;2013;20;1;"al";"DE";"20101026449";2010-07-08
12766867;2014-05-16;2014;25;1;"al";"DE";"20111052506";2011-08-09
12735880;2014-05-09;2014;24;1;"al";"EP";"20110175052";2011-07-22
12735880;2014-05-09;2014;24;2;"al";"EP";"20110175051";2011-07-22
12154066;2012-08-07;2012;32;1;"al";"US";"201113022250";2011-02-07
12155102;2012-09-11;2012;37;1;"al";"JP";"20110048592";2011-03-07
118089;2001-01-12;2001;9;1;"al";"JP";"19990272888";1999-08-23
1975862;2003-06-20;2003;32;1;"al";"AU";"2000PR00692";2000-10-11
97830031;1997-06-20;1997;32;1;"al";"IT";"1996VR00004U";1996-02-02
4018845;2005-04-08;2005;21;1;"al";"DE";"2003217749U";2003-11-18
7113414;2008-01-18;2008;8;1;"al";"US";"20060506421";2006-08-18
7120659;2007-12-28;2008;5;1;"al";"DE";"2001145414";2001-09-14
1975862;2003-06-20;2003;32;2;"al";"AU";"2001PR08083";2001-03-23
5077579;2007-03-16;2007;16;1;"al";"EP";"20050077339";2005-10-12
5102275;2005-09-02;2005;42;1;"al";"DE";"2001153403";2001-11-01
5108977;2006-02-03;2006;12;1;"al";"DE";"1999126437";1999-06-10
12735880;2014-05-09;2014;24;3;"al";"GB";"20120002894";2012-02-21
13799185;2015-08-28;2015;40;1;"al";"DK";"20120070722";2012-11-20
4356050;2004-09-03;2004;43;1;"al";"FR";"20030004805";2003-04-17
9837697;2011-11-11;2011;50;1;"al";"RU";"20090103828";2009-02-05
2785432;2004-07-23;2004;37;1;"al";"ES";"20010002444";2001-11-02
4750450;2006-05-12;2006;24;1;"al";"US";"20030467773P";2003-04-30
14779310;2016-01-08;2016;6;1;"al";"US";"201361809292P";2013-04-05
14780196;2016-01-08;2016;6;1;"al";"US";"201361807028P";2013-04-01
11731251;2013-04-05;2013;19;1;"al";"US";"20100827756";2010-06-30
12764685;2014-01-03;2014;6;1;"al";"US";"201161469866P";2011-03-31
7009958;2007-10-19;2007;47;1;"al";"US";"20060437926";2006-05-19
8722718;2009-12-11;2010;2;1;"al";"JP";"20070103059";2007-04-10
7123024;2008-05-23;2008;26;1;"al";"US";"20060643456";2006-12-21
11194655;2012-06-27;2012;26;1;"al";"DE";"20101055336";2010-12-21
14874291;2016-11-04;2016;49;1;"al";"JP";"20130267275";2013-12-25
14875909;2016-10-07;2016;45;1;"al";"US";"201314144146";2013-12-30
11195348;2012-11-09;2012;50;1;"al";"GB";"20110003861";2011-03-07
11195348;2012-11-09;2012;50;2;"al";"US";"201161490372P";2011-05-26
84116003;1985-05-18;1985;29;1;"al";"JP";"19830251069";1983-12-26
84116003;1985-05-18;1985;29;2;"al";"JP";"19840058877";1984-03-26
14876806;2016-10-21;2016;47;1;"al";"CN";"2014105969";2014-01-03
14883515;2016-11-25;2016;52;1;"al";"US";"201461942025P";2014-02-19
13840801;2015-07-03;2015;32;1;"al";"US";"201261707602P";2012-09-28
13840801;2015-07-03;2015;32;2;"al";"US";"201314014707";2013-08-30
83402449;1984-05-12;1984;28;1;"al";"JP";"19820221710";1982-12-17
83402449;1984-05-12;1984;28;2;"al";"JP";"19820225245";1982-12-22
9763687;2011-03-18;2011;16;1;"al";"US";"20080061173P";2008-06-13
9763687;2011-03-18;2011;16;2;"al";"US";"20080113354P";2008-11-11
5108977;2006-02-03;2006;12;2;"al";"DE";"1999126553";1999-06-11
5111721;2006-05-12;2006;24;1;"al";"IT";"2004TO00860";2004-12-07
11306345;2012-04-17;2012;16;1;"al";"FR";"20100058458";2010-10-18
11401037;2011-08-05;2011;36;1;"al";"DE";"20102000323U";2010-03-05
8753086;2010-04-16;2010;20;1;"al";"JP";"20070212674";2007-08-17
8753086;2010-04-16;2010;20;2;"al";"JP";"20070279975";2007-10-29
99961015;2001-08-03;2001;38;1;"al";"DE";"1998154607";1998-11-26
1122716;2002-03-08;2002;17;1;"al";"DE";"2000151223";2000-10-16
5103332;2005-09-16;2005;44;1;"al";"FR";"20040050794";2004-04-27
8011906;2008-12-19;2009;4;1;"al";"ES";"20070001985";2007-07-16
1200731;2001-07-20;2001;36;1;"al";"NL";"20001014463";2000-02-22
5818201;2007-07-20;2007;34;1;"al";"FR";"20040012262";2004-11-18
13800913;2015-03-06;2015;15;1;"al";"US";"201213489366";2012-06-05
87402353;1988-03-26;1988;19;1;"al";"FR";"19860014631";1986-10-22
9763687;2011-03-18;2011;16;3;"al";"US";"20090143460P";2009-01-09
9763687;2011-03-18;2011;16;4;"al";"US";"20090171965P";2009-04-23
84116003;1985-05-18;1985;29;3;"al";"JP";"19840235610";1984-11-07
97916466;1999-07-16;1999;35;1;"al";"ES";"19960000084";1996-04-12
13799185;2015-08-28;2015;40;2;"al";"US";"201261728268P";2012-11-20
13802529;2015-09-18;2015;43;1;"al";"DK";"20120070785";2012-12-14
10842509;2012-09-21;2012;43;1;"al";"US";"20090286959P";2009-12-16
12158395;2012-10-02;2012;40;1;"al";"DE";"20111006214";2011-03-28
8012455;2008-12-19;2009;4;1;"al";"FR";"20070005154";2007-07-17
12305287;2012-09-18;2012;38;1;"al";"NO";"20110000393";2011-03-15
7075313;2007-10-19;2007;47;1;"al";"BE";"20060000275";2006-05-15
7100049;2007-06-08;2007;28;1;"al";"US";"20060327091";2006-01-06
14780463;2016-07-08;2016;32;1;"al";"DE";"201310110999";2013-10-02
14785275;2016-01-22;2016;8;1;"al";"US";"201361813619P";2013-04-18
83402449;1984-05-12;1984;28;3;"al";"JP";"19820231902";1982-12-25
83903587;1984-09-14;1984;46;1;"al";"BE";"19822059903";1982-11-09
12158781;2012-09-18;2012;38;1;"al";"US";"201161451505P";2011-03-10
12158781;2012-09-18;2012;38;2;"al";"US";"201113290484";2011-11-07
83903587;1984-09-14;1984;46;2;"al";"BE";"19832060204";1983-09-16
94100935;1994-07-15;1994;35;1;"al";"US";"19930021999";1993-02-24
8753086;2010-04-16;2010;20;3;"al";"JP";"20070313140";2007-12-04
8753086;2010-04-16;2010;20;4;"al";"JP";"20080013500";2008-01-24
6771758;2008-01-18;2008;8;1;"al";"US";"20050685891P";2005-06-01
8014966;2008-10-24;2008;48;1;"al";"GB";"20050019355";2005-09-22
9763687;2011-03-18;2011;16;5;"al";"US";"20090174700P";2009-05-01
9763687;2011-03-18;2011;16;6;"al";"US";"20090482621";2009-06-11
87630077;1987-09-19;1987;45;1;"al";"US";"19860858638";1986-05-02
96923827;1998-03-06;1998;17;1;"al";"DE";"1995125910";1995-07-06
15876752;2017-10-20;2017;47;1;"al";"US";"201562101124P";2015-01-08
15876752;2017-10-20;2017;47;2;"al";"US";"201562141016P";2015-03-31
16778489;2018-06-15;2018;29;1;"al";"US";"201562217566P";2015-09-11
16778489;2018-06-15;2018;29;2;"al";"US";"201514932758";2015-11-04
96923827;1998-03-06;1998;17;2;"al";"DE";"1995139393";1995-10-10
4257318;2005-05-27;2005;28;1;"al";"US";"20030722535";2003-11-28
13719132;2015-01-02;2015;6;1;"al";"GB";"20120005308";2012-03-26
14723970;2016-01-22;2016;8;1;"al";"AT";"20130000329";2013-04-19
8753086;2010-04-16;2010;20;5;"al";"JP";"20080074809";2008-03-24
8753086;2010-04-16;2010;20;6;"al";"JP";"20080116918";2008-04-28
16780144;2017-11-24;2017;52;1;"al";"JP";"20150084276";2015-04-16
16780144;2017-11-24;2017;52;2;"al";"JP";"20150164441";2015-08-24
12701541;2013-10-25;2013;48;1;"al";"GB";"20110001010";2011-01-20
12704498;2013-11-15;2013;51;1;"al";"US";"201161440051P";2011-02-07
8018217;2009-03-27;2009;18;1;"al";"GB";"20070021050";2007-10-25
9741916;2011-01-14;2011;7;1;"al";"DE";"20081001556";2008-05-05
8753086;2010-04-16;2010;20;7;"al";"JP";"20080122990";2008-05-09
9791968;2011-06-17;2011;29;1;"al";"US";"20080240183";2008-09-29
12158960;2012-09-11;2012;37;1;"al";"IT";"2011MI00377";2011-03-10
12161018;2012-12-25;2012;52;1;"al";"DK";"20110070326";2011-06-24
97200670;1997-08-01;1997;38;1;"al";"NL";"19961002587";1996-03-12
97202299;1997-12-19;1998;6;1;"al";"NL";"19961003702";1996-07-29
11853765;2013-10-04;2013;45;1;"al";"GB";"20100022103";2010-12-30
14152401;2015-04-21;2015;17;1;"al";"JP";"20130216968";2013-10-18
12162054;2012-12-11;2012;50;1;"al";"US";"20050067710";2005-03-01
12162203;2012-10-02;2012;40;1;"al";"US";"201113075742";2011-03-30
78100208;1978-11-15;0;0;1;"al";"DE";"19772729523";1977-06-30
92906913;1993-11-12;1993;52;1;"al";"EP";"19910610014";1991-03-07
1126909;2002-05-03;2002;25;1;"al";"DE";"2000162228";2000-12-13
4743451;2006-03-03;2006;16;1;"al";"GB";"20030016869";2003-07-18
14728586;2016-09-30;2016;44;1;"al";"DE";"20131011090";2013-07-03
14728586;2016-09-30;2016;44;2;"al";"DE";"20141002869";2014-02-05
13840801;2015-07-03;2015;32;3;"al";"US";"201314014637";2013-08-30
13840899;2015-07-03;2015;32;1;"al";"JP";"20120218266";2012-09-28
12769424;2014-07-11;2014;33;1;"al";"SE";"20110050921";2011-10-05
16160669;2016-07-01;2016;31;1;"al";"DE";"20081017418";2008-04-03
94107055;1994-09-23;1994;45;1;"al";"DE";"19930006775U";1993-05-05
99937967;2000-12-15;2001;5;1;"al";"GB";"19980004770";1998-03-07
83870059;1983-11-05;1984;1;1;"al";"BE";"19820208370";1982-06-17
83870059;1983-11-05;1984;1;2;"al";"BE";"19830210933";1983-06-03
15735681;2017-04-18;2017;20;1;"al";"FR";"20140056706";2014-07-11
16774944;2018-03-22;2018;16;1;"al";"EP";"20150187732";2015-09-30
7105193;2007-09-07;2007;41;1;"al";"JP";"20060144507";2006-05-24
7105193;2007-09-07;2007;41;2;"al";"JP";"20060100565";2006-03-31
9743395;2011-02-18;2011;12;1;"al";"US";"20080114774";2008-05-04
10822101;2012-07-13;2012;33;1;"al";"JP";"20090233411";2009-10-07
1125014;2002-05-17;2002;27;1;"al";"DE";"2001100064";2001-01-02
2780048;2004-07-10;2004;35;1;"al";"JP";"20010360930";2001-11-27
92908256;1993-10-01;1993;46;1;"al";"US";"19910649567";1991-02-01
2720568;2004-01-19;2004;10;1;"al";"JP";"20010145936";2001-05-16
7106465;2007-11-23;2007;52;1;"al";"US";"20060424951";2006-06-19
9792962;2011-07-01;2011;31;1;"al";"US";"20080100212P";2008-09-25
5778524;2007-04-20;2007;21;1;"al";"GB";"20040019827";2004-09-07
8716362;2009-06-26;2009;31;1;"al";"DE";"20072003842U";2007-03-15
12382159;2012-11-13;2012;46;1;"al";"ES";"20110030766";2011-05-12
12700088;2013-11-29;2014;1;1;"al";"DE";"20111012391";2011-02-25
9763687;2011-03-18;2011;16;7;"al";"US";"20090482634";2009-06-11
9764559;2011-07-22;2011;34;1;"al";"GB";"20080020324";2008-11-07
2782741;2004-06-18;2004;32;1;"al";"DE";"2001153683";2001-10-31
5816555;2007-08-03;2007;36;1;"al";"JP";"20040365955";2004-12-17
14158851;2014-09-17;2014;38;1;"al";"US";"201313832848";2013-03-15
14159536;2014-09-17;2014;38;1;"al";"US";"201313843889";2013-03-15
94402530;1995-03-24;1995;19;1;"al";"FR";"19930013409";1993-11-10
15196729;2016-05-20;2016;25;1;"al";"GB";"20140022716";2014-12-19
15197027;2016-05-20;2016;25;1;"al";"US";"201414574495";2014-12-18
12702228;2013-11-15;2013;51;1;"al";"DE";"20111003887";2011-02-09
12704500;2013-11-15;2013;51;1;"al";"US";"201161440426P";2011-02-08
13843173;2015-09-18;2015;43;1;"al";"SE";"20120051130";2012-10-05
16154316;2016-08-12;2016;37;1;"al";"DE";"20151003169";2015-03-13
12704498;2013-11-15;2013;51;2;"al";"DK";"201170087P";2011-02-15
80107548;1981-06-27;1981;34;1;"al";"DE";"19803006088";1980-02-19
4746536;2006-03-10;2006;17;1;"al";"JP";"20030178501";2003-06-23
7075273;2007-09-14;2007;42;1;"al";"EP";"20060075861";2006-04-11
5816555;2007-08-03;2007;36;2;"al";"JP";"20050232835";2005-08-11
8749944;2010-01-15;2010;7;1;"al";"WO";"2007EP54223";2007-04-30
10814225;2012-06-01;2012;27;1;"al";"US";"20090546882";2009-08-25
13000067;2013-07-16;2013;29;1;"al";"JP";"20120005309";2012-01-13
10811762;2012-06-01;2012;27;1;"al";"JP";"20090195750";2009-08-26
10814051;2012-06-01;2012;27;1;"al";"US";"20100024497";2010-02-17
14151070;2014-07-15;2014;29;1;"al";"JP";"20130004499";2013-01-15
14151670;2014-07-22;2014;30;1;"al";"US";"201313746550";2013-01-22
10814051;2012-06-01;2012;27;2;"al";"US";"20100707651";2010-02-17
10814051;2012-06-01;2012;27;3;"al";"US";"20100707656";2010-02-17
14152105;2014-08-05;2014;32;1;"al";"US";"201313753957";2013-01-30
14152491;2014-11-25;2014;48;1;"al";"EP";"20130168761";2013-05-22
5850099;2007-07-27;2007;35;1;"al";"AU";"20040906051";2004-10-20
5850099;2007-07-27;2007;35;2;"al";"AU";"20050900746";2005-02-17
15197848;2016-05-13;2016;24;1;"al";"US";"201414568515";2014-12-12
15401106;2016-05-03;2016;18;1;"al";"DE";"201410115607";2014-10-27
88310877;1989-04-08;1989;21;1;"al";"GB";"19870027178";1987-11-20
88630136;1988-12-17;1989;5;1;"al";"US";"19870080369";1987-07-30
10814051;2012-06-01;2012;27;4;"al";"US";"20090237476P";2009-08-27
10814051;2012-06-01;2012;27;5;"al";"US";"20100024498";2010-02-17
16155578;2016-07-01;2016;31;1;"al";"DE";"201410109212";2014-07-01
16157800;2016-06-24;2016;30;1;"al";"DE";"20071036446";2007-08-02
5850099;2007-07-27;2007;35;3;"al";"AU";"20050902305";2005-05-06
7732025;2008-11-21;2008;52;1;"al";"GB";"20060005298";2006-03-16
7110582;2007-11-30;2008;1;1;"al";"US";"20060428035";2006-06-30
9788143;2011-03-18;2011;16;1;"al";"NL";"20081035727";2008-07-21
8718865;2009-10-30;2009;49;1;"al";"GB";"20070006198";2007-03-29
8718865;2009-10-30;2009;49;2;"al";"GB";"20070020581";2007-10-19
14723970;2016-01-22;2016;8;2;"al";"AT";"20140000085";2014-02-05
15730051;2017-03-24;2017;17;1;"al";"DK";"20140070367";2014-06-19
10814051;2012-06-01;2012;27;6;"al";"US";"20100304403P";2010-02-13
10814051;2012-06-01;2012;27;7;"al";"US";"20100707653";2010-02-17
7728973;2008-12-26;2009;5;1;"al";"EP";"20060113881";2006-05-12
11727147;2013-08-02;2013;36;1;"al";"EP";"20110159782";2011-03-25
985102;2002-11-15;2003;1;1;"al";"DE";"2000204822U";2000-03-17
9826684;2011-08-12;2011;37;1;"al";"US";"20080113428P";2008-11-11
15700275;2016-10-21;2016;47;1;"al";"DE";"201410200740";2014-01-16
16724330;2018-02-16;2018;12;1;"al";"EP";"20150167407";2015-05-12
8723846;2009-11-13;2009;51;1;"al";"NL";"20071033514";2007-03-07
9764098;2011-09-02;2011;40;1;"al";"US";"20080103383P";2008-10-07
9764559;2011-07-22;2011;34;2;"al";"US";"20090357803";2009-01-22
11003551;2011-11-30;2011;48;1;"al";"FR";"20100002168";2010-05-24
16724330;2018-02-16;2018;12;2;"al";"EP";"20160153427";2016-01-29
16724900;2018-03-09;2018;15;1;"al";"EP";"20150169645";2015-05-28
10814051;2012-06-01;2012;27;8;"al";"US";"20100024499";2010-02-17
11853099;2013-10-04;2013;45;1;"al";"FI";"20100006374";2010-12-28
1201624;2001-09-28;2001;46;1;"al";"ES";"20000001162";2000-05-09
2777157;2004-05-07;2004;26;1;"al";"DE";"2001147013";2001-09-25
13002932;2013-12-10;2013;50;1;"al";"DE";"20121011175";2012-06-06
13003383;2014-01-07;2014;2;1;"al";"CH";"20120001037";2012-07-04
16158425;2016-08-05;2016;36;1;"al";"US";"201514639374";2015-03-05
16164109;2016-09-30;2016;44;1;"al";"US";"201562153804P";2015-04-28
2777157;2004-05-07;2004;26;2;"al";"DE";"2002129390";2002-07-01
4731866;2006-01-13;2006;9;1;"al";"US";"20030452135";2003-06-03
11730891;2013-04-12;2013;20;1;"al";"US";"20100362529P";2010-07-08
11730891;2013-04-12;2013;20;2;"al";"DK";"20100070321";2010-07-08
4713515;2005-10-07;2005;47;1;"al";"DK";"20030000269";2003-02-21
4713515;2005-10-07;2005;47;2;"al";"US";"20030448480P";2003-02-21
7732059;2008-11-21;2008;52;1;"al";"US";"20060784079P";2006-03-17
9835834;2011-09-23;2011;43;1;"al";"US";"20080140710P";2008-12-24
4713517;2005-10-07;2005;47;1;"al";"DK";"20030000268";2003-02-21
4713517;2005-10-07;2005;47;2;"al";"DK";"20030000269";2003-02-21
12724559;2014-05-23;2014;26;1;"al";"DE";"20111001250";2011-03-14
12727836;2014-03-14;2014;16;1;"al";"ES";"20110030961";2011-06-09
9830249;2011-07-08;2011;32;1;"al";"JP";"20080308008";2008-12-02
9830249;2011-07-08;2011;32;2;"al";"JP";"20080308009";2008-12-02
9836200;2011-09-09;2011;41;1;"al";"JP";"20090000398";2009-01-05
11724610;2013-02-15;2013;12;1;"al";"EP";"20100007200";2010-07-13
9830249;2011-07-08;2011;32;3;"al";"JP";"20080308010";2008-12-02
11189684;2012-05-22;2012;21;1;"al";"DE";"20101044173";2010-11-19
14003859;2015-05-19;2015;21;1;"al";"DE";"20131019046";2013-11-15
14150510;2015-04-28;2015;18;1;"al";"US";"201314060016";2013-10-22
14152942;2014-08-05;2014;32;1;"al";"JP";"20130020641";2013-02-05
14155900;2014-08-26;2014;35;1;"al";"JP";"20130031155";2013-02-20
4713517;2005-10-07;2005;47;3;"al";"US";"20030448480P";2003-02-21
4713517;2005-10-07;2005;47;4;"al";"US";"20030448460P";2003-02-21
14150910;2014-07-15;2014;29;1;"al";"US";"201313740730";2013-01-14
14156679;2015-06-23;2015;26;1;"al";"JP";"20130263610";2013-12-20
4713517;2005-10-07;2005;47;5;"al";"DK";"20030001356";2003-09-18
4713517;2005-10-07;2005;47;6;"al";"US";"20030504748P";2003-09-22
13794810;2015-09-18;2015;43;1;"al";"DE";"20121024412";2012-12-14
14843035;2016-06-17;2016;29;1;"al";"US";"201361875628P";2013-09-09
10809377;2012-05-18;2012;25;1;"al";"AU";"20090903950";2009-08-20
10809377;2012-05-18;2012;25;2;"al";"AU";"20090903946";2009-08-20
15195306;2016-05-31;2016;22;1;"al";"FR";"20140061407";2014-11-25
15201390;2016-11-25;2016;52;1;"al";"PL";"20150412877";2015-06-26
12722380;2014-03-07;2014;15;1;"al";"DE";"20111050630";2011-05-25
12725171;2014-01-31;2014;10;1;"al";"US";"201161517789P";2011-04-25
15700677;2016-10-21;2016;47;1;"al";"DE";"201410200639";2014-01-16
15700677;2016-10-21;2016;47;2;"al";"DE";"201410204392";2014-03-11
9814845;2011-04-22;2011;21;1;"al";"SE";"20080001992";2008-09-18
9816819;2011-06-10;2011;28;1;"al";"US";"20080194099P";2008-09-23
16723243;2017-10-27;2017;48;1;"al";"DE";"20152000665U";2015-01-24
16723243;2017-10-27;2017;48;2;"al";"DE";"201510113374";2015-08-13
99967880;2001-08-24;2001;41;1;"al";"DE";"1998159628";1998-12-23
1124075;2002-06-14;2002;31;1;"al";"DE";"2001101989";2001-01-18
5787125;2007-05-11;2007;24;1;"al";"DE";"20041046701";2004-09-24
7114663;2008-02-29;2008;14;1;"al";"DK";"20010000962";2001-06-20
15195483;2016-05-25;2016;21;1;"al";"US";"201462082233P";2014-11-20
15200478;2016-06-24;2016;30;1;"al";"GB";"20150000605";2015-01-15
12766889;2014-09-12;2014;42;1;"al";"DE";"201110120553";2011-12-08
14875308;2016-10-14;2016;46;1;"al";"CN";"20131733579";2013-12-26
7114663;2008-02-29;2008;14;2;"al";"DK";"20020000415";2002-03-15
7118088;2008-03-28;2008;18;1;"al";"DE";"20061049490";2006-10-17
9816819;2011-06-10;2011;28;2;"al";"US";"20080194056P";2008-09-23
