id;bulletin_year;bulletin_nr;publn_auth;publn_nr;publn_kind;publn_date;publn_lg
12157594;2012;37;"EP";"2497910";"A2";2012-09-12;"en"
93104458;2002;26;"EP";"0565897";"B1";2002-06-26;"en"
3756684;2004;18;"WO";"2004036056";"A1";2004-04-29;"en"
13808607;2015;19;"EP";"2868568";"A1";2015-05-06;"en"
13811366;2014;27;"WO";"2014101920";"A1";2014-07-03;"en"
1983858;2002;28;"WO";"02053908";"A1";2002-07-11;"en"
1983858;2003;40;"EP";"1348075";"A1";2003-10-01;"en"
7725701;2007;49;"WO";"2007137844";"A2";2007-12-06;"de"
7725701;2009;10;"EP";"2029426";"A2";2009-03-04;"de"
7857725;2009;46;"EP";"2114619";"A1";2009-11-11;"en"
7857725;2013;30;"EP";"2114619";"B1";2013-07-24;"en"
11720971;2012;38;"WO";"2012124023";"A1";2012-09-20;"ja"
11720971;2014;3;"EP";"2685096";"A1";2014-01-15;"en"
1983858;2006;26;"EP";"1348075";"B1";2006-06-28;"en"
1985165;2002;28;"WO";"02054579";"A1";2002-07-11;"en"
91830529;1992;25;"EP";"0490830";"A1";1992-06-17;"en"
91830529;1995;10;"EP";"0490830";"B1";1995-03-08;"en"
11715966;2014;34;"EP";"2558274";"B1";2014-08-20;"fr"
11716668;2011;42;"WO";"2011129696";"A2";2011-10-20;"en"
12162774;2012;44;"EP";"2518272";"A2";2012-10-31;"en"
12162774;2017;28;"EP";"2518272";"A3";2017-07-12;"en"
5076526;2007;2;"EP";"1741927";"A1";2007-01-10;"fr"
11792747;2011;50;"WO";"2011155894";"A1";2011-12-15;"en"
12171975;2014;28;"EP";"2535569";"A3";2014-07-09;"en"
12174056;2012;40;"EP";"2505826";"A2";2012-10-03;"de"
1985165;2003;48;"EP";"1364454";"A1";2003-11-26;"en"
1991581;2002;28;"WO";"02053271";"A1";2002-07-11;"en"
99942975;2000;12;"WO";"0016003";"A1";2000-03-23;"fr"
99942975;2001;28;"EP";"1114275";"A1";2001-07-11;"fr"
10709788;2011;29;"WO";"2011086691";"A1";2011-07-21;"ja"
10709788;2012;47;"EP";"2525086";"A1";2012-11-21;"en"
14175703;2015;15;"EP";"2826932";"A3";2015-04-08;"de"
14175703;2016;39;"EP";"2826932";"B1";2016-09-28;"de"
12174056;2015;8;"EP";"2505826";"A3";2015-02-18;"de"
12174056;2016;2;"EP";"2505826";"B1";2016-01-13;"de"
15781018;2017;34;"EP";"3207246";"A1";2017-08-23;"en"
15781018;2018;21;"EP";"3207246";"B1";2018-05-23;"en"
11720971;2015;42;"EP";"2685096";"B1";2015-10-14;"en"
14716596;2014;42;"WO";"2014167107";"A1";2014-10-16;"de"
15778924;2016;16;"WO";"2016058919";"A1";2016-04-21;"en"
15778924;2017;34;"EP";"3206699";"A1";2017-08-23;"en"
12165375;2012;37;"EP";"2497974";"A2";2012-09-12;"en"
12165375;2013;15;"EP";"2497974";"A3";2013-04-10;"en"
11792747;2013;16;"EP";"2580401";"A1";2013-04-17;"en"
11796742;2012;21;"WO";"2012066223";"A1";2012-05-24;"fr"
11712471;2012;39;"WO";"2012126485";"A1";2012-09-27;"en"
11712471;2014;5;"EP";"2689164";"A1";2014-01-29;"en"
14726952;2015;6;"WO";"2015018544";"A1";2015-02-12;"en"
14726952;2016;24;"EP";"3030130";"A1";2016-06-15;"en"
99948021;2000;13;"WO";"0017520";"A1";2000-03-30;"en"
99948021;2002;43;"EP";"1250529";"A1";2002-10-23;"en"
91903363;1991;19;"WO";"9112429";"A1";1991-08-22;"en"
91903363;1992;49;"EP";"0515419";"A1";1992-12-02;"en"
14175771;2015;3;"EP";"2824327";"A1";2015-01-14;"en"
14178294;2015;34;"EP";"2908005";"A1";2015-08-19;"de"
11724610;2012;3;"WO";"2012007226";"A2";2012-01-19;"en"
11724610;2013;12;"EP";"2569533";"A2";2013-03-20;"en"
11796742;2013;39;"EP";"2640632";"A1";2013-09-25;"fr"
11796742;2015;36;"EP";"2640632";"B1";2015-09-02;"fr"
15783802;2015;43;"WO";"2015163107";"A1";2015-10-29;"ja"
15783802;2016;48;"EP";"3098562";"A1";2016-11-30;"en"
8748811;2008;49;"WO";"2008145128";"A2";2008-12-04;"en"
8748811;2010;13;"EP";"2167815";"A2";2010-03-31;"en"
14716596;2016;7;"EP";"2984357";"A1";2016-02-17;"de"
14718034;2014;45;"WO";"2014177357";"A1";2014-11-06;"de"
927874;2002;9;"EP";"1181741";"A1";2002-02-27;"en"
927874;2004;31;"EP";"1181741";"B1";2004-07-28;"en"
11796742;2016;9;"EP";"2640632";"B3";2016-03-02;"fr"
11796944;2012;23;"WO";"2012072687";"A1";2012-06-07;"de"
13811366;2015;45;"EP";"2938419";"A1";2015-11-04;"en"
89115619;1990;17;"EP";"0364698";"A1";1990-04-25;"de"
95944282;1996;8;"WO";"9604479";"A1";1996-02-15;"en"
95944282;1996;38;"EP";"0732500";"A1";1996-09-18;"en"
14724027;2014;49;"WO";"2014191148";"A1";2014-12-04;"de"
14724027;2016;15;"EP";"3003981";"A1";2016-04-13;"de"
14178294;2017;48;"EP";"2908005";"B1";2017-11-29;"de"
14178312;2015;6;"EP";"2833186";"A1";2015-02-04;"en"
15794602;2016;19;"WO";"2016071568";"A1";2016-05-12;"en"
15794602;2017;38;"EP";"3218610";"A1";2017-09-20;"en"
3291472;2004;1;"EP";"1375914";"A1";2004-01-02;"fr"
10798712;2011;27;"WO";"2011079334";"A2";2011-07-07;"de"
15786605;2015;44;"WO";"2015167933";"A1";2015-11-05;"en"
15786605;2017;9;"EP";"3134618";"A1";2017-03-01;"en"
1991581;2003;39;"EP";"1345677";"A1";2003-09-24;"en"
1995075;2002;27;"WO";"02052150";"A1";2002-07-04;"en"
930325;2000;45;"WO";"0066429";"A1";2000-11-09;"en"
930325;2002;5;"EP";"1175335";"A1";2002-01-30;"en"
95935871;1996;22;"WO";"9614163";"A1";1996-05-17;"en"
95935871;1997;34;"EP";"0789629";"A1";1997-08-20;"en"
91903363;1994;33;"EP";"0515419";"B1";1994-08-17;"en"
98961237;1999;23;"WO";"9929025";"A1";1999-06-10;"en"
86117856;1987;32;"EP";"0230636";"A1";1987-08-05;"de"
86117856;1990;12;"EP";"0230636";"B1";1990-03-21;"de"
11716668;2013;8;"EP";"2558361";"A2";2013-02-20;"en"
11716668;2016;43;"EP";"2558361";"B1";2016-10-26;"en"
5002763;2007;19;"EP";"1569301";"B1";2007-05-09;"fr"
5012630;2005;51;"EP";"1607624";"A2";2005-12-21;"de"
99964414;2000;27;"WO";"0039903";"A1";2000-07-06;"de"
99964414;2001;42;"EP";"1145397";"A1";2001-10-17;"de"
5012630;2008;48;"EP";"1607624";"A3";2008-11-26;"  "
8171754;2009;26;"EP";"2072397";"A2";2009-06-24;"fr"
89115619;1992;6;"EP";"0364698";"B1";1992-02-05;"de"
89300259;1989;29;"EP";"0324617";"A2";1989-07-19;"en"
14178312;2017;50;"EP";"2833186";"B1";2017-12-13;"en"
14181970;2016;8;"EP";"2988002";"A1";2016-02-24;"en"
11712471;2015;2;"EP";"2689164";"B1";2015-01-07;"en"
11713172;2011;40;"WO";"2011120523";"A2";2011-10-06;"en"
14182992;2015;14;"EP";"2853735";"A1";2015-04-01;"en"
14182992;2018;8;"EP";"2853735";"B1";2018-02-21;"en"
934941;2000;50;"WO";"0076055";"A1";2000-12-14;"en"
934941;2002;14;"EP";"1192702";"A1";2002-04-03;"en"
95944282;1999;24;"EP";"0732500";"B1";1999-06-16;"en"
99964414;2002;34;"EP";"1145397";"B1";2002-08-21;"de"
99973974;2001;6;"WO";"0108973";"A1";2001-02-08;"en"
11724610;2015;44;"EP";"2569533";"B1";2015-10-28;"en"
14714225;2014;44;"WO";"2014173600";"A1";2014-10-30;"de"
8171754;2013;10;"EP";"2072397";"A3";2013-03-06;"fr"
8171754;2015;7;"EP";"2072397";"B1";2015-02-11;"fr"
11796944;2013;41;"EP";"2646683";"A1";2013-10-09;"de"
11796944;2014;37;"EP";"2646683";"B1";2014-09-10;"de"
99973974;2002;18;"EP";"1200308";"A1";2002-05-02;"en"
99973974;2004;15;"EP";"1200308";"B1";2004-04-07;"en"
89300259;1990;25;"EP";"0324617";"A3";1990-06-20;"en"
89303448;1989;42;"EP";"0337673";"A2";1989-10-18;"en"
98961237;2000;37;"EP";"1034604";"A1";2000-09-13;"en"
98961237;2005;2;"EP";"1034604";"B1";2005-01-12;"en"
14718034;2016;10;"EP";"2992159";"A1";2016-03-09;"de"
14720557;2014;44;"WO";"2014173954";"A2";2014-10-30;"fr"
11799786;2012;23;"WO";"2012072927";"A1";2012-06-07;"fr"
11799786;2013;41;"EP";"2646680";"A1";2013-10-09;"fr"
12167056;2012;47;"EP";"2525201";"A2";2012-11-21;"en"
12167313;2013;46;"EP";"2662559";"A1";2013-11-13;"en"
8748811;2011;52;"EP";"2167815";"B1";2011-12-28;"en"
11796063;2011;51;"WO";"2011159247";"A1";2011-12-22;"en"
11800535;2012;1;"WO";"2012002066";"A1";2012-01-05;"ja"
11800535;2013;19;"EP";"2589801";"A1";2013-05-08;"en"
14731993;2014;51;"WO";"2014199130";"A1";2014-12-18;"en"
14731993;2016;16;"EP";"3008249";"A1";2016-04-20;"en"
14187803;2015;29;"EP";"2894753";"A1";2015-07-15;"en"
14193602;2015;22;"EP";"2876133";"A2";2015-05-27;"en"
1931290;2001;46;"WO";"0186802";"A2";2001-11-15;"en"
1931290;2003;11;"EP";"1290782";"A2";2003-03-12;"en"
14714225;2016;9;"EP";"2989321";"A1";2016-03-02;"de"
14718003;2014;32;"WO";"2014118322";"A1";2014-08-07;"de"
3756684;2005;29;"EP";"1555441";"A1";2005-07-20;"en"
9776966;2010;2;"WO";"2010003604";"A2";2010-01-14;"de"
10720913;2010;47;"WO";"2010133587";"A1";2010-11-25;"en"
10720913;2012;13;"EP";"2432992";"A1";2012-03-28;"en"
5019822;2006;12;"EP";"1637761";"A1";2006-03-22;"de"
5019822;2008;35;"EP";"1637761";"B1";2008-08-27;"de"
96103420;1996;37;"EP";"0731291";"A2";1996-09-11;"en"
96103420;1997;51;"EP";"0731291";"A3";1997-12-17;"  "
98105611;1998;40;"EP";"0867641";"A1";1998-09-30;"de"
98105611;2001;40;"EP";"0867641";"B1";2001-10-04;"de"
14720557;2016;9;"EP";"2989718";"A2";2016-03-02;"fr"
14731768;2014;47;"WO";"2014184629";"A1";2014-11-20;"en"
11713172;2013;6;"EP";"2553788";"A2";2013-02-06;"en"
11713172;2016;52;"EP";"2553788";"B1";2016-12-28;"en"
10709788;2017;9;"EP";"2525086";"B1";2017-03-01;"en"
10712081;2010;41;"WO";"2010115832";"A2";2010-10-14;"en"
1995075;2003;39;"EP";"1346154";"A1";2003-09-24;"en"
5768333;2006;1;"WO";"2006002291";"A2";2006-01-05;"en"
934941;2003;35;"EP";"1192702";"B1";2003-08-27;"en"
4786697;2005;12;"WO";"2005026536";"A1";2005-03-24;"de"
14193602;2015;31;"EP";"2876133";"A3";2015-07-29;"en"
14193688;2015;24;"EP";"2881580";"A1";2015-06-10;"en"
5768333;2007;19;"EP";"1781945";"A2";2007-05-09;"en"
5772091;2006;4;"WO";"2006007733";"A1";2006-01-26;"en"
5023698;2006;18;"EP";"1653165";"A1";2006-05-03;"en"
5023698;2012;4;"EP";"1653165";"B1";2012-01-25;"en"
96103420;2000;52;"EP";"0731291";"B1";2000-12-27;"en"
14193688;2017;28;"EP";"2881580";"B1";2017-07-12;"en"
14194088;2016;21;"EP";"3024126";"A1";2016-05-25;"en"
8172549;2010;1;"EP";"2141413";"A1";2010-01-06;"en"
8253539;2009;19;"EP";"2055899";"A2";2009-05-06;"en"
12174417;2013;1;"EP";"2540966";"A2";2013-01-02;"en"
12174417;2018;2;"EP";"2540966";"A3";2018-01-10;"en"
5103148;2005;43;"EP";"1589191";"A1";2005-10-26;"fr"
5103148;2010;36;"EP";"1589191";"B1";2010-09-08;"fr"
3025630;2004;22;"EP";"1422440";"A1";2004-05-26;"de"
3025997;2004;10;"EP";"1394929";"A1";2004-03-03;"de"
15776689;2015;41;"WO";"2015154131";"A1";2015-10-15;"en"
15776689;2017;7;"EP";"3129278";"A1";2017-02-15;"en"
10712081;2012;19;"EP";"2449255";"A2";2012-05-09;"en"
10713632;2010;41;"WO";"2010115983";"A1";2010-10-14;"de"
10713095;2010;45;"WO";"2010129124";"A2";2010-11-11;"en"
10713095;2012;9;"EP";"2422079";"A2";2012-02-29;"en"
14731993;2016;41;"EP";"3008249";"B1";2016-10-12;"en"
14733138;2015;12;"WO";"2015039777";"A1";2015-03-26;"de"
14718003;2015;50;"EP";"2951433";"A1";2015-12-09;"de"
14719046;2014;47;"WO";"2014184454";"A1";2014-11-20;"fr"
10798712;2012;43;"EP";"2513471";"A2";2012-10-24;"de"
10799055;2011;27;"WO";"2011080289";"A1";2011-07-07;"de"
9776966;2011;16;"EP";"2310664";"A2";2011-04-20;"de"
9776966;2011;51;"EP";"2310664";"B1";2011-12-21;"de"
8253539;2012;45;"EP";"2055899";"A3";2012-11-07;"en"
8290882;2010;12;"EP";"2166621";"A1";2010-03-24;"en"
15777898;2016;18;"WO";"2016066345";"A1";2016-05-06;"en"
15777898;2017;36;"EP";"3212863";"A1";2017-09-06;"en"
13730474;2013;51;"WO";"2013185770";"A1";2013-12-19;"en"
13730474;2015;16;"EP";"2858769";"A1";2015-04-15;"en"
8388014;2009;41;"EP";"2107235";"A1";2009-10-07;"en"
8425182;2009;39;"EP";"2104216";"A1";2009-09-23;"en"
11720437;2012;8;"WO";"2012022501";"A1";2012-02-23;"de"
11720437;2013;26;"EP";"2605958";"A1";2013-06-26;"de"
10713095;2016;11;"EP";"2422079";"B1";2016-03-16;"en"
10718641;2010;41;"WO";"2010116149";"A2";2010-10-14;"en"
8700938;2008;35;"WO";"2008101496";"A2";2008-08-28;"en"
8700938;2009;48;"EP";"2122161";"A2";2009-11-25;"en"
11716565;2011;44;"WO";"2011135056";"A1";2011-11-03;"en"
11716565;2013;10;"EP";"2564492";"A1";2013-03-06;"en"
86401076;1986;49;"EP";"0203857";"A1";1986-12-03;"fr"
86401076;1990;46;"EP";"0203857";"B1";1990-11-14;"fr"
10799055;2012;45;"EP";"2519400";"A1";2012-11-07;"de"
10805664;2011;7;"WO";"2011019321";"A2";2011-02-17;"en"
7725701;2013;15;"EP";"2029426";"B1";2013-04-10;"de"
10757491;2011;10;"WO";"2011028123";"A1";2011-03-10;"en"
9777520;2010;11;"WO";"2010028720";"A2";2010-03-18;"de"
9777520;2011;20;"EP";"2321117";"A2";2011-05-18;"de"
4786697;2006;28;"EP";"1678420";"A1";2006-07-12;"de"
8018796;2010;18;"EP";"2182205";"A1";2010-05-05;"en"
4775035;2005;10;"WO";"2005021961";"A1";2005-03-10;"en"
4775035;2006;29;"EP";"1680596";"A1";2006-07-19;"en"
14731768;2016;12;"EP";"2997639";"A1";2016-03-23;"en"
80303085;1981;14;"EP";"0026584";"A1";1981-04-08;"en"
17749346;2017;48;"WO";"2017204592";"A1";2017-11-30;"ko"
17749346;2018;4;"EP";"3272652";"A1";2018-01-24;"en"
3025997;2014;37;"EP";"1394929";"B1";2014-09-10;"de"
3250182;2003;36;"EP";"1341311";"A2";2003-09-03;"en"
12169292;2013;48;"EP";"2667021";"A1";2013-11-27;"en"
12169292;2016;44;"EP";"2667021";"B1";2016-11-02;"en"
10757491;2012;29;"EP";"2475869";"A1";2012-07-18;"en"
10757491;2015;11;"EP";"2475869";"B1";2015-03-11;"en"
8736725;2008;38;"WO";"2008110644";"A1";2008-09-18;"es"
8736725;2009;52;"EP";"2136155";"A1";2009-12-23;"en"
10805664;2012;25;"EP";"2464860";"A2";2012-06-20;"en"
10805664;2015;17;"EP";"2464860";"B1";2015-04-22;"en"
11796063;2013;17;"EP";"2582974";"A1";2013-04-24;"en"
11804660;2012;25;"WO";"2012080095";"A2";2012-06-21;"de"
14719046;2016;12;"EP";"2997257";"A1";2016-03-23;"fr"
14722249;2014;41;"WO";"2014162092";"A1";2014-10-09;"fr"
96101677;1996;33;"EP";"0726635";"A1";1996-08-14;"de"
96101677;1996;48;"EP";"0726635";"A1";1996-11-27;"  "
10718641;2012;7;"EP";"2417349";"A2";2012-02-15;"en"
10718641;2016;22;"EP";"2417349";"B1";2016-06-01;"en"
5772091;2007;26;"EP";"1799971";"A1";2007-06-27;"en"
5772091;2012;50;"EP";"1799971";"B1";2012-12-12;"en"
3704340;2003;35;"WO";"03071130";"A1";2003-08-28;"en"
3704340;2004;47;"EP";"1476658";"A1";2004-11-17;"en"
81100618;1983;11;"EP";"0073840";"A1";1983-03-16;"de"
99913242;1999;36;"WO";"9945269";"A1";1999-09-10;"de"
3250182;2004;16;"EP";"1341311";"A3";2004-04-14;"  "
3250182;2006;12;"EP";"1341311";"B1";2006-03-22;"en"
13730476;2013;50;"WO";"2013182205";"A1";2013-12-12;"en"
13730476;2015;16;"EP";"2859231";"A1";2015-04-15;"en"
3704340;2005;42;"EP";"1476658";"B1";2005-10-19;"en"
3704340;2016;22;"EP";"1476658";"B2";2016-06-01;"en"
89303448;1990;6;"EP";"0337673";"A3";1990-02-07;"en"
89303448;1992;37;"EP";"0337673";"B1";1992-09-09;"en"
8749808;2008;47;"WO";"2008138738";"A2";2008-11-20;"de"
8749808;2010;3;"EP";"2145103";"A2";2010-01-20;"de"
10713632;2011;25;"EP";"2334590";"A1";2011-06-22;"de"
10713632;2016;33;"EP";"2334590";"B1";2016-08-17;"de"
5773913;2006;13;"WO";"2006033519";"A1";2006-03-30;"en"
5773913;2007;23;"EP";"1792449";"A1";2007-06-06;"en"
11804660;2013;43;"EP";"2652345";"A2";2013-10-23;"de"
11807997;2012;23;"WO";"2012073228";"A1";2012-06-07;"en"
8749808;2014;14;"EP";"2145103";"B1";2014-04-02;"de"
11796977;2012;25;"WO";"2012080097";"A2";2012-06-21;"de"
10759749;2011;8;"WO";"2011022265";"A1";2011-02-24;"en"
10759749;2012;26;"EP";"2467764";"A1";2012-06-27;"en"
11800537;2012;1;"WO";"2012002068";"A1";2012-01-05;"ja"
11800537;2013;19;"EP";"2589802";"A1";2013-05-08;"en"
99913242;2000;9;"EP";"0981689";"A1";2000-03-01;"de"
99913242;2005;45;"EP";"0981689";"B1";2005-11-09;"de"
14733138;2016;30;"EP";"3047083";"A1";2016-07-27;"de"
14733138;2017;7;"EP";"3047083";"B1";2017-02-15;"de"
13730476;2017;32;"EP";"2859231";"B1";2017-08-09;"en"
13732867;2014;1;"WO";"2014001175";"A1";2014-01-03;"de"
11807997;2013;41;"EP";"2647098";"A1";2013-10-09;"en"
11807997;2017;32;"EP";"2647098";"B1";2017-08-09;"en"
96101677;2000;29;"EP";"0726635";"B1";2000-07-19;"de"
3768073;2004;33;"WO";"2004068606";"A1";2004-08-12;"en"
3768073;2005;43;"EP";"1588438";"A1";2005-10-26;"en"
8700938;2017;50;"EP";"2122161";"B1";2017-12-13;"en"
8701733;2008;28;"WO";"2008081187";"A2";2008-07-10;"en"
4775035;2013;16;"EP";"1680596";"B1";2013-04-17;"en"
4787718;2005;13;"WO";"2005029508";"A1";2005-03-31;"en"
10719813;2010;33;"WO";"2010093267";"A2";2010-08-19;"fr"
10719813;2011;52;"EP";"2399024";"A2";2011-12-28;"fr"
11796977;2013;43;"EP";"2652315";"A2";2013-10-23;"de"
11802193;2013;6;"WO";"2013019257";"A1";2013-02-07;"en"
12170821;2013;50;"EP";"2672624";"A1";2013-12-11;"en"
12170821;2014;44;"EP";"2672624";"B1";2014-10-29;"en"
9777520;2012;8;"EP";"2321117";"B1";2012-02-22;"de"
9777520;2017;3;"EP";"2321117";"B2";2017-01-18;"de"
10726285;2011;47;"WO";"2011144970";"A1";2011-11-24;"en"
10726285;2013;13;"EP";"2572101";"A1";2013-03-27;"en"
11802193;2014;24;"EP";"2739564";"A1";2014-06-11;"en"
11805669;2012;18;"WO";"2012057717";"A1";2012-05-03;"en"
15784561;2016;16;"WO";"2016058617";"A1";2016-04-21;"en"
15784561;2017;34;"EP";"3207247";"A1";2017-08-23;"en"
909308;2000;49;"WO";"0074210";"A1";2000-12-07;"de"
909308;2002;11;"EP";"1186088";"A1";2002-03-13;"de"
14722249;2016;6;"EP";"2981470";"A1";2016-02-10;"fr"
14722249;2017;25;"EP";"2981470";"B1";2017-06-21;"fr"
11720437;2016;48;"EP";"2605958";"B1";2016-11-30;"de"
11722075;2012;49;"WO";"2012163398";"A1";2012-12-06;"en"
13796060;2014;31;"WO";"2014114389";"A1";2014-07-31;"de"
13796060;2015;49;"EP";"2948650";"A1";2015-12-02;"de"
10759749;2013;45;"EP";"2467764";"B1";2013-11-06;"en"
10759749;2017;43;"EP";"2467764";"B2";2017-10-25;"en"
3251217;2003;36;"EP";"1340831";"A1";2003-09-03;"en"
3251217;2007;1;"EP";"1340831";"B1";2007-01-03;"en"
11716565;2017;10;"EP";"2564492";"B1";2017-03-08;"en"
11719609;2011;44;"WO";"2011135343";"A2";2011-11-03;"en"
95935429;1996;18;"WO";"9612049";"A1";1996-04-25;"de"
95935429;1997;31;"EP";"0786017";"A1";1997-07-30;"de"
4787718;2006;23;"EP";"1667167";"A1";2006-06-07;"en"
4787718;2011;12;"EP";"1667167";"B1";2011-03-23;"en"
13726774;2014;49;"WO";"2014191046";"A1";2014-12-04;"en"
13726774;2016;15;"EP";"3003695";"A1";2016-04-13;"en"
3771702;2004;6;"WO";"2004011330";"A1";2004-02-05;"en"
3771702;2005;22;"EP";"1534589";"A1";2005-06-01;"en"
8018796;2016;10;"EP";"2182205";"B1";2016-03-09;"en"
8018803;2010;18;"EP";"2182617";"A1";2010-05-05;"en"
7711656;2007;36;"WO";"2007098894";"A2";2007-09-07;"de"
7711656;2008;46;"EP";"1989440";"A2";2008-11-12;"de"
9783450;2011;2;"WO";"2011003482";"A2";2011-01-13;"en"
9783450;2012;20;"EP";"2452070";"A2";2012-05-16;"en"
13798850;2014;23;"WO";"2014085106";"A1";2014-06-05;"en"
13798850;2015;41;"EP";"2925508";"A1";2015-10-07;"en"
13732867;2015;19;"EP";"2867971";"A1";2015-05-06;"de"
13735439;2013;48;"WO";"2013175430";"A2";2013-11-28;"en"
95935429;1999;12;"EP";"0786017";"B1";1999-03-24;"de"
95937867;1996;23;"WO";"9615574";"A2";1996-05-23;"fr"
11722075;2014;15;"EP";"2715906";"A1";2014-04-09;"en"
11722075;2015;1;"EP";"2715906";"B1";2014-12-31;"en"
10760006;2011;17;"WO";"2011048508";"A1";2011-04-28;"en"
10760006;2011;44;"EP";"2382146";"A1";2011-11-02;"en"
5773913;2018;29;"EP";"1792449";"B1";2018-07-18;"en"
8856512;2009;24;"WO";"2009072013";"A2";2009-06-11;"en"
11804630;2012;31;"WO";"2012100772";"A1";2012-08-02;"en"
11804630;2013;49;"EP";"2668314";"A1";2013-12-04;"en"
3772638;2004;22;"WO";"2004044418";"A1";2004-05-27;"en"
3772638;2005;40;"EP";"1581743";"A1";2005-10-05;"en"
9783450;2014;23;"EP";"2452070";"B1";2014-06-04;"en"
9784671;2010;2;"WO";"2010004286";"A1";2010-01-14;"en"
13731676;2014;1;"WO";"2014000744";"A2";2014-01-03;"en"
13731676;2015;18;"EP";"2864632";"A2";2015-04-29;"en"
8018803;2012;48;"EP";"2182617";"B1";2012-11-28;"en"
8101138;2008;33;"EP";"1956234";"A2";2008-08-13;"en"
95937867;1997;37;"EP";"0793870";"A2";1997-09-10;"fr"
95937867;1998;29;"EP";"0793870";"B1";1998-07-15;"fr"
14716994;2014;40;"WO";"2014158025";"A1";2014-10-02;"en"
14716994;2016;5;"EP";"2978651";"A1";2016-02-03;"en"
8701733;2009;38;"EP";"2100032";"A2";2009-09-16;"en"
11728693;2011;48;"WO";"2011148653";"A2";2011-12-01;"en"
13735439;2015;14;"EP";"2852764";"A2";2015-04-01;"en"
16759308;2016;36;"WO";"2016140892";"A1";2016-09-09;"en"
11804630;2015;42;"EP";"2668314";"B1";2015-10-14;"en"
11804981;2012;28;"WO";"2012093022";"A2";2012-07-12;"en"
909308;2004;14;"EP";"1186088";"B1";2004-03-31;"de"
4739202;2004;49;"WO";"2004104412";"A1";2004-12-02;"de"
10760006;2012;41;"EP";"2382146";"B1";2012-10-10;"en"
10760006;2017;48;"EP";"2382146";"B2";2017-11-29;"en"
3772638;2007;3;"EP";"1581743";"B1";2007-01-17;"en"
6805716;2008;12;"WO";"2008031446";"A2";2008-03-20;"en"
10760249;2011;11;"WO";"2011029606";"A2";2011-03-17;"de"
10760249;2012;29;"EP";"2476141";"A2";2012-07-18;"de"
80302060;1981;1;"EP";"0021790";"A1";1981-01-07;"en"
99916607;1999;43;"WO";"9954623";"A1";1999-10-28;"en"
10762707;2012;11;"WO";"2012032196";"A1";2012-03-15;"es"
10762707;2013;29;"EP";"2615300";"A1";2013-07-17;"en"
8856512;2010;39;"EP";"2232051";"A2";2010-09-29;"en"
8862978;2009;26;"WO";"2009076955";"A1";2009-06-25;"en"
16759308;2018;2;"EP";"3265676";"A1";2018-01-10;"en"
16760480;2017;10;"WO";"2017037245";"A1";2017-03-09;"de"
7711656;2012;33;"EP";"1989440";"B1";2012-08-15;"de"
7718140;2007;30;"WO";"2007083046";"A2";2007-07-26;"fr"
3290708;2003;40;"EP";"1348867";"A1";2003-10-01;"fr"
3290708;2004;40;"EP";"1348867";"B1";2004-09-29;"fr"
11805669;2013;36;"EP";"2632793";"A1";2013-09-04;"en"
11813404;2012;25;"WO";"2012080970";"A2";2012-06-21;"en"
11728693;2012;21;"EP";"2454479";"A2";2012-05-23;"en"
11728693;2015;44;"EP";"2454479";"B1";2015-10-28;"en"
11808204;2012;28;"WO";"2012093037";"A2";2012-07-12;"de"
11808204;2013;46;"EP";"2661554";"A2";2013-11-13;"de"
14723862;2014;52;"WO";"2014202945";"A1";2014-12-24;"en"
14723862;2016;17;"EP";"3011165";"A1";2016-04-27;"en"
99916607;2001;18;"EP";"1095216";"A1";2001-05-02;"en"
99916607;2005;29;"EP";"1095216";"B1";2005-07-20;"en"
95937867;2004;27;"EP";"0793870";"B2";2004-06-30;"fr"
7718140;2008;40;"EP";"1974435";"A2";2008-10-01;"fr"
7722488;2007;50;"WO";"2007140749";"A2";2007-12-13;"de"
15788310;2015;51;"WO";"2015192666";"A1";2015-12-23;"zh"
15788310;2016;16;"EP";"3010132";"A1";2016-04-20;"en"
4792466;2005;17;"WO";"2005037932";"A1";2005-04-28;"en"
4792466;2006;27;"EP";"1676890";"A1";2006-07-05;"en"
16760480;2018;28;"EP";"3345279";"A1";2018-07-11;"de"
16760699;2017;10;"WO";"2017037109";"A1";2017-03-09;"de"
14720027;2015;39;"WO";"2015147821";"A1";2015-10-01;"en"
14720027;2017;5;"EP";"3123002";"A1";2017-02-01;"en"
14723862;2018;16;"EP";"3011165";"B1";2018-04-18;"en"
14726670;2015;15;"WO";"2015052387";"A1";2015-04-16;"fr"
11813404;2013;43;"EP";"2652272";"A2";2013-10-23;"en"
11813404;2015;44;"EP";"2652272";"B1";2015-10-28;"en"
6805716;2009;24;"EP";"2066554";"A2";2009-06-10;"en"
6805716;2011;49;"EP";"2066554";"B1";2011-12-07;"en"
11808204;2016;16;"EP";"2661554";"B1";2016-04-20;"de"
11809767;2012;4;"WO";"2012011601";"A1";2012-01-26;"ja"
