id;bulletin_year;bulletin_nr;date_type;event_date;cause_interruption;converted_to_country
10701712;2014;9;"OPPNFI";2014-01-02;"NA";"  "
10702405;2011;49;"RQEXAM";2011-08-16;"NA";"  "
10702986;2012;15;"RQEXAM";2010-02-19;"NA";"  "
10702986;2013;27;"WDRWNA";2013-05-24;"NA";"  "
10703607;0;0;"FEXRRQ";2016-04-18;"NA";"  "
10702405;2012;44;"DWDRWN";2012-03-31;"NA";"  "
10702473;0;0;"FEXRRQ";2014-02-18;"NA";"  "
10702473;2011;50;"RQEXAM";2011-08-23;"NA";"  "
12192044;0;0;"FEXRRQ";2016-09-09;"NA";"  "
12192044;2013;37;"RQEXAM";2013-08-05;"NA";"  "
12192044;2018;10;"DWDRWN";2017-09-27;"NA";"  "
12194989;0;0;"FEXRRQ";2013-12-20;"NA";"  "
12194989;2013;41;"RQEXAM";2013-08-30;"NA";"  "
12194989;2016;38;"OPPNFI";2016-07-15;"NA";"  "
10251543;2016;15;"OPPNFI";2016-02-09;"NA";"  "
10382269;0;0;"FEXRRQ";2013-01-21;"NA";"  "
10382269;2012;48;"RQEXAM";2012-10-18;"NA";"  "
10251567;2013;43;"RQEXAM";2013-09-13;"NA";"  "
10701736;0;0;"FEXRRQ";2013-01-14;"NA";"  "
10701736;2011;47;"RQEXAM";2011-08-16;"NA";"  "
12382080;0;0;"FEXRRQ";2017-02-27;"NA";"  "
12382080;2014;16;"RQEXAM";2014-03-04;"NA";"  "
12382080;2017;49;"DWDRWN";2017-07-11;"NA";"  "
10252197;2012;5;"RQEXAM";2011-12-22;"NA";"  "
10252197;2013;31;"OPPNFI";2013-05-23;"NA";"  "
10382221;0;0;"FEXRRQ";2012-10-26;"NA";"  "
10701627;2014;49;"OPPNFI";2014-09-26;"NA";"  "
10702229;2012;51;"RQEXAM";2010-02-16;"NA";"  "
10702229;2015;30;"DWDRWN";2014-11-04;"NA";"  "
10251422;2014;11;"DWDRWN";2013-08-28;"NA";"  "
10290117;0;0;"FEXRRQ";2012-10-26;"NA";"  "
10290117;2011;1;"RQEXAM";2010-11-18;"NA";"  "
7842070;2009;27;"RQEXAM";2009-04-14;"NA";"  "
7842070;2017;43;"OPPNFI";2017-08-17;"NA";"  "
10275027;0;0;"FEXRRQ";2018-04-20;"NA";"  "
12382247;2014;32;"RQEXAM";2014-06-25;"NA";"  "
12382247;2016;29;"OPPNFI";2016-05-13;"NA";"  "
12382315;0;0;"FEXRRQ";2017-12-12;"NA";"  "
10703792;2011;42;"RQEXAM";2010-02-26;"NA";"  "
12193569;0;0;"FEXRRQ";2014-11-24;"NA";"  "
12193569;2014;9;"RQEXAM";2014-01-13;"NA";"  "
5300012;2009;37;"OPPNFI";2009-07-02;"NA";"  "
5381057;2012;6;"DWDRWN";2011-07-01;"NA";"  "
5447237;0;0;"FEXRRQ";2007-10-11;"NA";"  "
12199144;0;0;"FEXRRQ";2018-06-05;"NA";"  "
12199144;2018;22;"RQEXAM";2018-04-20;"NA";"  "
14736287;0;0;"FEXRRQ";2018-05-31;"NA";"  "
12701433;2013;48;"RQEXAM";2013-08-14;"NA";"  "
12701433;2018;34;"OPPNFI";2018-06-14;"NA";"  "
14749927;2016;22;"RQEXAM";2016-02-05;"NA";"  "
10703605;2012;51;"RQEXAM";2010-02-24;"NA";"  "
10703605;2013;27;"WDRWNA";2013-05-24;"NA";"  "
10703791;0;0;"FEXRRQ";2016-02-16;"NA";"  "
10703607;2012;52;"RQEXAM";2010-02-25;"NA";"  "
10703607;2018;32;"OPPNFI";2018-05-31;"NA";"  "
10703658;0;0;"FEXRRQ";2015-07-03;"NA";"  "
10705676;2016;9;"OPPNFI";2016-01-05;"NA";"  "
10706269;0;0;"FEXRRQ";2012-09-13;"NA";"  "
10706269;2012;2;"RQEXAM";2011-09-13;"NA";"  "
12192936;2015;30;"DWDRWN";2014-11-22;"NA";"  "
12195093;2014;23;"RQEXAM";2012-11-30;"NA";"  "
12195093;2015;35;"DWDRWN";2014-12-05;"NA";"  "
12700786;0;0;"FEXRRQ";2016-03-04;"NA";"  "
12700786;2013;49;"RQEXAM";2013-02-07;"NA";"  "
12700786;2017;22;"OPPNFI";2017-03-23;"NA";"  "
5700024;0;0;"FEXRRQ";2008-03-19;"NA";"  "
5700024;2007;5;"RQEXAM";2006-09-02;"NA";"  "
5700024;2010;7;"OPPNFI";2009-12-14;"NA";"  "
10382117;2015;21;"DWDRWN";2014-12-02;"NA";"  "
10701240;0;0;"FEXRRQ";2013-04-09;"NA";"  "
10701240;2011;49;"RQEXAM";2011-08-17;"NA";"  "
12196559;0;0;"FEXRRQ";2015-05-22;"NA";"  "
12196559;2015;12;"RQEXAM";2015-02-06;"NA";"  "
12196559;2017;30;"OPPNFI";2017-05-18;"NA";"  "
10701736;2013;47;"DWDRWN";2013-05-25;"NA";"  "
10703608;0;0;"FEXRRQ";2016-01-12;"NA";"  "
10703608;2012;24;"RQEXAM";2010-03-25;"NA";"  "
5447237;2007;43;"RQEXAM";2007-09-03;"NA";"  "
5447237;2018;16;"OPPNFI";2018-02-13;"NA";"  "
7840983;0;0;"FEXRRQ";2011-08-23;"NA";"  "
10702475;0;0;"FEXRRQ";2016-05-02;"NA";"  "
10702475;2011;49;"RQEXAM";2011-08-23;"NA";"  "
10705826;0;0;"FEXRRQ";2012-07-11;"NA";"  "
7838547;2009;29;"RQEXAM";2009-04-03;"NA";"  "
7838547;2013;39;"DWDRWN";2013-04-03;"NA";"  "
10251257;0;0;"FEXRRQ";2015-09-07;"NA";"  "
10275027;2017;42;"RQEXAM";2017-09-08;"NA";"  "
10380117;2013;16;"DWDRWN";2012-09-22;"NA";"  "
10382230;0;0;"FEXRRQ";2012-10-11;"NA";"  "
10702473;2014;49;"DWDRWN";2014-07-01;"NA";"  "
10705506;2011;52;"RQEXAM";2011-08-24;"NA";"  "
10705506;2015;7;"DWDRWN";2014-08-29;"NA";"  "
10290117;2014;20;"OPPNFI";2014-03-06;"NA";"  "
10703160;0;0;"FEXRRQ";2015-02-23;"NA";"  "
10703160;2012;49;"RQEXAM";2010-02-22;"NA";"  "
12193569;2016;15;"OPPNFI";2016-02-09;"NA";"  "
12194748;0;0;"FEXRRQ";2018-05-03;"NA";"  "
12194748;2017;49;"RQEXAM";2017-10-25;"NA";"  "
10706436;2013;45;"DWDRWN";2013-05-18;"NA";"  "
10706636;0;0;"FEXRRQ";2017-08-22;"NA";"  "
10706636;2012;42;"RQEXAM";2012-04-17;"NA";"  "
10707724;2011;52;"RQEXAM";2011-09-23;"NA";"  "
10707724;2015;7;"DWDRWN";2014-09-02;"NA";"  "
12192058;2015;38;"DWDRWN";2015-03-04;"NA";"  "
14736287;2016;21;"RQEXAM";2016-02-02;"NA";"  "
14750534;0;0;"FEXRRQ";2017-03-28;"NA";"  "
14750534;2016;18;"RQEXAM";2015-12-07;"NA";"  "
10704777;2012;8;"RQEXAM";2011-11-06;"NA";"  "
10704777;2017;50;"OPPNFI";2017-10-05;"NA";"  "
10704891;0;0;"FEXRRQ";2015-07-06;"NA";"  "
7824816;2009;30;"RQEXAM";2009-04-21;"NA";"  "
7824816;2015;41;"DWDRWN";2015-05-01;"NA";"  "
7827674;0;0;"FEXRRQ";2013-12-20;"NA";"  "
12701307;2013;47;"RQEXAM";2013-08-01;"NA";"  "
12701307;2017;2;"DWDRWN";2016-08-02;"NA";"  "
12704279;2014;3;"RQEXAM";2013-10-07;"NA";"  "
10701240;2016;13;"OPPNFI";2016-01-25;"NA";"  "
10702997;0;0;"FEXRRQ";2012-05-07;"NA";"  "
10702997;2011;52;"RQEXAM";2011-07-06;"NA";"  "
12198940;2016;6;"DWDRWN";2015-07-22;"NA";"  "
12382008;0;0;"FEXRRQ";2014-01-02;"NA";"  "
12382008;2013;29;"RQEXAM";2012-10-22;"NA";"  "
10382207;0;0;"FEXRRQ";2012-09-25;"NA";"  "
10382207;2012;37;"RQEXAM";2012-08-01;"NA";"  "
10382207;2016;6;"DWDRWN";2015-09-04;"NA";"  "
7840983;2009;20;"RQEXAM";2009-03-17;"NA";"  "
7840983;2013;30;"DWDRWN";2013-01-22;"NA";"  "
10290152;2014;15;"DWDRWN";2013-10-01;"NA";"  "
7827027;0;0;"FEXRRQ";2011-10-20;"NA";"  "
7827027;2010;33;"RQEXAM";2010-05-27;"NA";"  "
7827027;2013;51;"DWDRWN";2013-06-01;"NA";"  "
10705826;2012;3;"RQEXAM";2011-08-16;"NA";"  "
10705826;2013;40;"OPPNFI";2013-07-25;"NA";"  "
10706040;0;0;"FEXRRQ";2012-01-27;"NA";"  "
12382347;0;0;"FEXRRQ";2015-05-20;"NA";"  "
12382347;2014;44;"RQEXAM";2014-09-19;"NA";"  "
12382347;2016;12;"DWDRWN";2015-10-01;"NA";"  "
10382230;2012;37;"RQEXAM";2012-08-01;"NA";"  "
10382230;2014;10;"OPPNFI";2014-01-03;"NA";"  "
10702174;0;0;"FEXRRQ";2015-06-17;"NA";"  "
10380125;2012;20;"DWDRWN";2011-11-12;"NA";"  "
10703609;2012;49;"RQEXAM";2010-02-25;"NA";"  "
10703609;2013;27;"WDRWNA";2013-05-23;"NA";"  "
10382269;2015;7;"OPPNFI";2014-12-08;"NA";"  "
10462004;2013;4;"DWDRWN";2012-05-31;"NA";"  "
10705753;2012;1;"RQEXAM";2011-08-18;"NA";"  "
12382315;2014;36;"RQEXAM";2014-07-29;"NA";"  "
12382349;0;0;"FEXRRQ";2015-04-07;"NA";"  "
12382349;2014;44;"RQEXAM";2014-09-19;"NA";"  "
7834551;0;0;"FEXRRQ";2013-09-05;"NA";"  "
7834551;2009;23;"RQEXAM";2009-04-01;"NA";"  "
7834551;2014;30;"DWDRWN";2014-01-16;"NA";"  "
12192339;2017;43;"RQEXAM";2017-09-14;"NA";"  "
12193586;0;0;"FEXRRQ";2015-04-24;"NA";"  "
12193586;2014;46;"RQEXAM";2014-10-06;"NA";"  "
10704891;2011;52;"RQEXAM";2011-09-16;"NA";"  "
10704891;2016;45;"OPPNFI";2016-09-05;"NA";"  "
10707632;2011;52;"RQEXAM";2011-09-12;"NA";"  "
10708206;0;0;"FEXRRQ";2014-08-14;"NA";"  "
10708206;2012;4;"RQEXAM";2011-04-07;"NA";"  "
10708206;2016;1;"OPPNFI";2015-10-29;"NA";"  "
10382221;2012;38;"RQEXAM";2012-08-08;"NA";"  "
10382221;2014;13;"OPPNFI";2014-01-20;"NA";"  "
10700334;0;0;"FEXRRQ";2012-08-21;"NA";"  "
10703608;2017;24;"OPPNFI";2017-04-07;"NA";"  "
12191851;0;0;"FEXRRQ";2014-02-21;"NA";"  "
12191851;2013;52;"RQEXAM";2013-11-15;"NA";"  "
12195653;0;0;"FEXRRQ";2016-05-25;"NA";"  "
12195653;2014;24;"RQEXAM";2013-11-28;"NA";"  "
12195653;2017;40;"OPPNFI";2017-07-27;"NA";"  "
10703658;2011;51;"RQEXAM";2011-07-13;"NA";"  "
10703658;2017;3;"OPPNFI";2016-11-11;"NA";"  "
10707551;0;0;"FEXRRQ";2013-12-13;"NA";"  "
12382008;2015;50;"OPPNFI";2015-10-01;"NA";"  "
12701879;0;0;"FEXRRQ";2015-02-26;"NA";"  "
12701879;2013;49;"RQEXAM";2013-06-26;"NA";"  "
10382344;2013;25;"DWDRWN";2013-01-03;"NA";"  "
10703606;2011;43;"RQEXAM";2010-02-25;"NA";"  "
10703606;2013;27;"WDRWNA";2013-05-23;"NA";"  "
16829009;2018;23;"RQEXAM";2018-01-03;"NA";"  "
16843749;2018;29;"DWDRWN";9999-12-31;"NA";"  "
16843749;2018;29;"RQEXAM";2018-03-30;"NA";"  "
10703791;2012;51;"RQEXAM";2010-02-26;"NA";"  "
12191850;2015;51;"DWDRWN";2015-06-02;"NA";"  "
12192854;0;0;"FEXRRQ";2016-09-27;"NA";"  "
10702174;2012;47;"RQEXAM";2012-06-28;"NA";"  "
10702174;2016;47;"OPPNFI";2016-09-19;"NA";"  "
10703612;2011;46;"RQEXAM";2010-02-25;"NA";"  "
10705753;2015;7;"DWDRWN";2014-09-03;"NA";"  "
12192863;2015;43;"DWDRWN";2015-02-07;"NA";"  "
12382332;0;0;"FEXRRQ";2016-02-10;"NA";"  "
10382250;0;0;"FEXRRQ";2013-01-21;"NA";"  "
10382250;2012;44;"RQEXAM";2012-09-21;"NA";"  "
10382250;2014;23;"OPPNFI";2014-03-27;"NA";"  "
10401197;0;0;"FEXRRQ";2012-08-17;"NA";"  "
10401197;2012;19;"RQEXAM";2012-03-28;"NA";"  "
10401197;2014;51;"OPPNFI";2014-10-09;"NA";"  "
12700555;0;0;"FEXRRQ";2016-10-20;"NA";"  "
12700555;2014;14;"RQEXAM";2013-11-29;"NA";"  "
12701755;0;0;"FEXRRQ";2015-08-04;"NA";"  "
5290609;2006;5;"RQEXAM";2005-12-02;"NA";"  "
5290609;2014;7;"OPPNFI";2013-12-09;"NA";"  "
10251923;2015;29;"RQEXAM";2015-06-03;"NA";"  "
10251257;2011;46;"RQEXAM";2011-10-05;"NA";"  "
10251257;2016;29;"DWDRWN";2016-01-19;"NA";"  "
10382317;0;0;"FEXRRQ";2013-03-15;"NA";"  "
10703160;2016;1;"DWDRWN";2015-07-07;"NA";"  "
10706870;0;0;"FEXRRQ";2012-07-06;"NA";"  "
10706870;2012;1;"RQEXAM";2011-08-18;"NA";"  "
10707632;2012;40;"DWDRWN";2001-04-03;"NA";"  "
12191917;0;0;"FEXRRQ";2017-05-24;"NA";"  "
12191917;2014;48;"RQEXAM";2014-10-14;"NA";"  "
12382251;0;0;"FEXRRQ";2015-02-11;"NA";"  "
12382251;2014;33;"RQEXAM";2014-07-01;"NA";"  "
12382251;2018;2;"OPPNFI";2017-11-03;"NA";"  "
10700334;2011;46;"RQEXAM";2011-07-28;"NA";"  "
10700334;2013;44;"OPPNFI";2013-08-22;"NA";"  "
10701829;0;0;"FEXRRQ";2016-03-08;"NA";"  "
10705825;0;0;"FEXRRQ";2012-08-24;"NA";"  "
10705825;2012;1;"RQEXAM";2011-09-26;"NA";"  "
10705825;2014;4;"OPPNFI";2013-11-14;"NA";"  "
12191851;2016;50;"DWDRWN";2016-06-21;"NA";"  "
12192488;0;0;"FEXRRQ";2018-06-25;"NA";"  "
12192488;2017;51;"RQEXAM";2017-11-10;"NA";"  "
12192537;0;0;"FEXRRQ";2017-06-08;"NA";"  "
12192537;2014;29;"RQEXAM";2014-06-06;"NA";"  "
12192637;0;0;"FEXRRQ";2015-11-04;"NA";"  "
12192835;2013;22;"RQEXAM";2012-12-12;"NA";"  "
12195818;0;0;"FEXRRQ";2014-02-20;"NA";"  "
12195818;2014;3;"RQEXAM";2013-12-06;"NA";"  "
12199097;0;0;"FEXRRQ";2015-03-18;"NA";"  "
12199097;2015;8;"RQEXAM";2015-01-05;"NA";"  "
12199246;2018;10;"RQEXAM";2018-01-26;"NA";"  "
10702997;2014;37;"OPPNFI";2014-07-03;"NA";"  "
10706992;0;0;"FEXRRQ";2012-09-03;"NA";"  "
10706992;2012;8;"RQEXAM";2011-10-07;"NA";"  "
12704279;2018;7;"DWDRWN";2017-09-01;"NA";"  "
14739693;0;0;"FEXRRQ";2017-03-09;"NA";"  "
14739693;2016;20;"RQEXAM";2015-12-15;"NA";"  "
12192321;0;0;"FEXRRQ";2016-06-28;"NA";"  "
12192321;2014;1;"RQEXAM";2013-11-22;"NA";"  "
12192321;2017;40;"OPPNFI";2017-07-27;"NA";"  "
16892450;2018;18;"RQEXAM";2018-01-24;"NA";"  "
17000982;2018;9;"RQEXAM";2017-06-09;"NA";"  "
17159113;2017;36;"RQEXAM";2017-04-28;"NA";"  "
14750534;2018;32;"OPPNFI";2018-05-31;"NA";"  "
16871780;2018;13;"RQEXAM";2017-06-15;"NA";"  "
17152148;0;0;"FEXRRQ";2018-02-23;"NA";"  "
12382332;2014;42;"RQEXAM";2014-09-05;"NA";"  "
12382332;2017;28;"OPPNFI";2017-05-04;"NA";"  "
12460093;2015;10;"RQEXAM";2015-01-23;"NA";"  "
12196816;2015;17;"RQEXAM";2015-03-17;"NA";"  "
12199070;0;0;"FEXRRQ";2016-06-30;"NA";"  "
12199070;2014;48;"RQEXAM";2014-10-20;"NA";"  "
10706040;2012;2;"RQEXAM";2011-05-26;"NA";"  "
10706040;2013;16;"OPPNFI";2013-02-12;"NA";"  "
10706469;0;0;"FEXRRQ";2013-03-15;"NA";"  "
12382034;0;0;"FEXRRQ";2015-07-03;"NA";"  "
12382034;2014;11;"RQEXAM";2014-01-31;"NA";"  "
12382034;2017;1;"OPPNFI";2016-10-28;"NA";"  "
10251923;2016;35;"WDRWNA";2016-07-07;"NA";"  "
10462006;2013;22;"DWDRWN";2012-11-03;"NA";"  "
10703827;0;0;"FEXRRQ";2012-07-05;"NA";"  "
10705622;2011;49;"RQEXAM";2011-08-10;"NA";"  "
10705622;2014;7;"DWDRWN";2013-09-03;"NA";"  "
12193202;0;0;"FEXRRQ";2015-12-21;"NA";"  "
10706870;2014;14;"DWDRWN";2013-10-31;"NA";"  "
10706963;2012;50;"RQEXAM";2012-08-27;"NA";"  "
10706963;2016;6;"DWDRWN";2015-09-01;"NA";"  "
12704710;0;0;"FEXRRQ";2015-10-28;"NA";"  "
12704710;2013;52;"RQEXAM";2013-09-13;"NA";"  "
16837429;2018;16;"RQEXAM";2018-01-12;"NA";"  "
10382317;2013;2;"RQEXAM";2012-11-30;"NA";"  "
10382317;2014;33;"OPPNFI";2014-06-05;"NA";"  "
10704384;0;0;"FEXRRQ";2017-07-20;"NA";"  "
12305281;0;0;"FEXRRQ";2014-04-15;"NA";"  "
12305281;2013;16;"RQEXAM";2013-03-12;"NA";"  "
12382511;0;0;"FEXRRQ";2016-03-21;"NA";"  "
12382349;2017;42;"OPPNFI";2017-08-10;"NA";"  "
12382417;2015;27;"DWDRWN";2014-11-08;"NA";"  "
12701506;0;0;"FEXRRQ";2014-12-22;"NA";"  "
10706570;0;0;"FEXRRQ";2012-09-17;"NA";"  "
10706570;2011;51;"RQEXAM";2011-09-12;"NA";"  "
10706570;2014;11;"OPPNFI";2014-01-06;"NA";"  "
12192637;2014;51;"RQEXAM";2014-11-06;"NA";"  "
12192637;2017;14;"OPPNFI";2017-01-30;"NA";"  "
12193023;2014;21;"RQEXAM";2012-11-16;"NA";"  "
10701829;2011;46;"RQEXAM";2011-08-05;"NA";"  "
10702406;0;0;"FEXRRQ";2016-07-05;"NA";"  "
10702406;2011;49;"RQEXAM";2011-08-16;"NA";"  "
10707975;0;0;"FEXRRQ";2013-09-09;"NA";"  "
10707975;2011;50;"RQEXAM";2011-07-08;"NA";"  "
10707975;2016;21;"OPPNFI";2016-03-18;"NA";"  "
12195818;2015;24;"OPPNFI";2015-04-07;"NA";"  "
12197018;0;0;"FEXRRQ";2015-06-03;"NA";"  "
12197018;2014;34;"RQEXAM";2014-07-15;"NA";"  "
10703612;2013;27;"WDRWNA";2013-05-23;"NA";"  "
10707620;0;0;"FEXRRQ";2015-08-20;"NA";"  "
10707620;2011;49;"RQEXAM";2011-07-20;"NA";"  "
12199248;0;0;"FEXRRQ";2016-01-05;"NA";"  "
12199248;2015;39;"RQEXAM";2015-08-18;"NA";"  "
12199248;2017;14;"OPPNFI";2017-01-30;"NA";"  "
12192653;2015;9;"RQEXAM";2014-11-21;"NA";"  "
12197034;0;0;"FEXRRQ";2014-11-13;"NA";"  "
12197034;2013;47;"RQEXAM";2013-10-07;"NA";"  "
12199070;2017;45;"OPPNFI";2017-08-31;"NA";"  "
12250160;2014;19;"DWDRWN";2013-10-25;"NA";"  "
12382055;0;0;"FEXRRQ";2017-01-13;"NA";"  "
12382052;0;0;"FEXRRQ";2016-03-11;"NA";"  "
12382052;2013;34;"RQEXAM";2012-02-17;"NA";"  "
12382052;2017;30;"OPPNFI";2017-05-18;"NA";"  "
5101288;0;0;"FEXRRQ";2008-11-13;"NA";"  "
5101288;2006;48;"RQEXAM";2006-10-18;"NA";"  "
5101288;2009;40;"DWDRWN";2009-03-24;"NA";"  "
12192854;2016;21;"RQEXAM";2016-04-18;"NA";"  "
12192854;2018;2;"OPPNFI";2017-11-03;"NA";"  "
12195730;0;0;"FEXRRQ";2017-04-11;"NA";"  "
16842616;2018;27;"RQEXAM";2018-03-21;"NA";"  "
16884098;2018;26;"RQEXAM";2018-03-21;"NA";"  "
17000350;0;0;"PRCITR";2018-01-01;"PA";"  "
12191917;2018;32;"OPPNFI";2018-05-31;"NA";"  "
12192771;0;0;"FEXRRQ";2015-09-30;"NA";"  "
12192771;2014;30;"RQEXAM";2014-06-13;"NA";"  "
10703827;2011;49;"RQEXAM";2011-08-08;"NA";"  "
10703827;2013;41;"OPPNFI";2013-08-01;"NA";"  "
12198230;2016;22;"DWDRWN";2015-11-21;"NA";"  "
12193202;2014;1;"RQEXAM";2013-11-20;"NA";"  "
12193202;2017;18;"OPPNFI";2017-02-28;"NA";"  "
12197739;2015;8;"RQEXAM";2015-01-05;"NA";"  "
12701755;2014;50;"RQEXAM";2014-08-29;"NA";"  "
12701755;2017;22;"DWDRWN";2017-04-20;"NA";"  "
14738790;0;0;"FEXRRQ";2017-03-08;"NA";"  "
12701506;2013;52;"RQEXAM";2013-07-18;"NA";"  "
12701506;2016;7;"OPPNFI";2015-12-14;"NA";"  "
12703229;2014;49;"RQEXAM";2014-07-17;"NA";"  "
10704384;2011;44;"RQEXAM";2011-06-15;"NA";"  "
10706654;0;0;"FEXRRQ";2015-06-19;"NA";"  "
10706654;2012;2;"RQEXAM";2011-09-09;"NA";"  "
10707620;2017;6;"OPPNFI";2016-12-05;"NA";"  "
12199399;0;0;"FEXRRQ";2016-01-25;"NA";"  "
12199399;2013;50;"RQEXAM";2013-10-29;"NA";"  "
12193023;2015;23;"DWDRWN";2014-11-22;"NA";"  "
12195009;0;0;"FEXRRQ";2017-09-08;"NA";"  "
12195009;2017;16;"RQEXAM";2017-03-14;"NA";"  "
10707045;0;0;"FEXRRQ";2015-01-20;"NA";"  "
10707045;2012;2;"RQEXAM";2011-09-13;"NA";"  "
10707045;2018;25;"OPPNFI";2018-04-13;"NA";"  "
12702744;0;0;"FEXRRQ";2014-12-17;"NA";"  "
12702744;2013;48;"RQEXAM";2013-07-30;"NA";"  "
12704663;0;0;"FEXRRQ";2017-04-11;"NA";"  "
12701879;2017;2;"DWDRWN";2016-07-22;"NA";"  "
14736419;0;0;"FEXRRQ";2018-06-28;"NA";"  "
14736419;2017;19;"RQEXAM";2017-01-03;"NA";"  "
12192651;2015;50;"DWDRWN";2015-06-02;"NA";"  "
12193860;0;0;"FEXRRQ";2014-06-16;"NA";"  "
12193860;2014;2;"RQEXAM";2013-11-29;"NA";"  "
12193586;2016;36;"OPPNFI";2016-07-01;"NA";"  "
12199016;0;0;"FEXRRQ";2016-09-27;"NA";"  "
12199016;2014;10;"RQEXAM";2013-12-24;"NA";"  "
12382055;2014;14;"RQEXAM";2014-02-21;"NA";"  "
14736976;0;0;"FEXRRQ";2017-07-19;"NA";"  "
14736976;2016;36;"DWDRWN";9999-12-31;"NA";"  "
12199016;2017;28;"DWDRWN";2017-02-08;"NA";"  "
12382077;0;0;"FEXRRQ";2015-08-24;"NA";"  "
12382077;2014;16;"RQEXAM";2014-03-04;"NA";"  "
12197018;2016;32;"OPPNFI";2016-06-03;"NA";"  "
12199060;0;0;"FEXRRQ";2015-06-12;"NA";"  "
12199060;2015;5;"RQEXAM";2014-12-19;"NA";"  "
12382345;0;0;"FEXRRQ";2014-10-23;"NA";"  "
12382345;2014;43;"RQEXAM";2014-09-12;"NA";"  "
12382345;2016;11;"OPPNFI";2016-01-11;"NA";"  "
10706469;2011;51;"RQEXAM";2010-03-16;"NA";"  "
10706469;2014;33;"OPPNFI";2014-06-05;"NA";"  "
12192541;0;0;"FEXRRQ";2017-10-06;"NA";"  "
17152148;2018;2;"RQEXAM";2017-11-27;"NA";"  "
17154454;2018;12;"RQEXAM";2018-02-09;"NA";"  "
90110154;0;0;"FEXRRQ";1994-03-23;"NA";"  "
10382322;0;0;"FEXRRQ";2015-03-27;"NA";"  "
10382322;2013;2;"RQEXAM";2012-11-30;"NA";"  "
10382322;2016;37;"OPPNFI";2016-07-08;"NA";"  "
10150606;0;0;"FEXRRQ";2012-06-06;"NA";"  "
10150606;2012;12;"RQEXAM";2012-02-10;"NA";"  "
10150606;2013;40;"OPPNFI";2013-07-25;"NA";"  "
12290040;2014;34;"DWDRWN";2014-02-08;"NA";"  "
12305007;0;0;"FEXRRQ";2016-08-09;"NA";"  "
12305007;2013;4;"RQEXAM";2012-12-14;"NA";"  "
10707551;2012;3;"RQEXAM";2011-10-13;"NA";"  "
10707551;2015;16;"OPPNFI";2015-02-10;"NA";"  "
10707902;0;0;"FEXRRQ";2016-01-20;"NA";"  "
12197739;2015;29;"DWDRWN";2015-01-13;"NA";"  "
12197739;2015;30;"DWDRWN";2015-01-06;"NA";"  "
12305006;0;0;"FEXRRQ";2014-11-24;"NA";"  "
12192628;0;0;"FEXRRQ";2014-04-10;"NA";"  "
12192628;2013;40;"RQEXAM";2013-08-20;"NA";"  "
12192628;2015;32;"OPPNFI";2015-05-28;"NA";"  "
12382511;2015;8;"RQEXAM";2015-01-05;"NA";"  "
12405075;2016;13;"DWDRWN";2015-09-05;"NA";"  "
14738653;0;0;"FEXRRQ";2017-04-05;"NA";"  "
14745209;0;0;"FEXRRQ";2017-03-16;"NA";"  "
14745209;2016;20;"RQEXAM";2015-12-30;"NA";"  "
14745209;2018;23;"DWDRWN";2017-12-13;"NA";"  "
10706654;2017;38;"OPPNFI";2017-07-13;"NA";"  "
12191792;0;0;"FEXRRQ";2015-02-20;"NA";"  "
12191792;2013;50;"RQEXAM";2013-10-30;"NA";"  "
14736976;2016;36;"RQEXAM";2016-03-29;"NA";"  "
14739384;0;0;"FEXRRQ";2017-07-27;"NA";"  "
14739384;2016;27;"RQEXAM";2016-02-23;"NA";"  "
7827674;2010;21;"RQEXAM";2010-02-26;"NA";"  "
7827674;2015;19;"OPPNFI";2015-03-03;"NA";"  "
7844086;0;0;"FEXRRQ";2013-08-21;"NA";"  "
10708706;0;0;"FEXRRQ";2013-05-28;"NA";"  "
10708706;2012;2;"RQEXAM";2011-11-28;"NA";"  "
10708706;2014;13;"DWDRWN";2013-10-08;"NA";"  "
14739693;2018;30;"OPPNFI";2018-05-17;"NA";"  "
14741865;2016;23;"RQEXAM";2016-02-29;"NA";"  "
14747930;2016;24;"RQEXAM";2016-03-07;"NA";"  "
12197853;0;0;"FEXRRQ";2018-02-12;"NA";"  "
12197853;2014;29;"RQEXAM";2014-06-06;"NA";"  "
12382172;0;0;"FEXRRQ";2015-04-29;"NA";"  "
12382395;0;0;"FEXRRQ";2014-11-26;"NA";"  "
12382395;2014;48;"RQEXAM";2014-10-16;"NA";"  "
12382395;2016;15;"OPPNFI";2016-02-09;"NA";"  "
12192771;2017;11;"OPPNFI";2017-01-10;"NA";"  "
12194626;2015;46;"DWDRWN";2015-06-02;"NA";"  "
12425157;2015;23;"DWDRWN";2014-10-03;"NA";"  "
12193951;0;0;"FEXRRQ";2017-03-17;"NA";"  "
12193951;2014;51;"RQEXAM";2014-11-11;"NA";"  "
12194832;0;0;"FEXRRQ";2015-07-16;"NA";"  "
12199060;2016;47;"OPPNFI";2016-09-19;"NA";"  "
12382028;0;0;"FEXRRQ";2014-03-27;"NA";"  "
12382028;2014;11;"RQEXAM";2014-01-31;"NA";"  "
12305085;0;0;"FEXRRQ";2014-08-21;"NA";"  "
12305085;2012;30;"RQEXAM";2012-06-04;"NA";"  "
12305085;2016;6;"OPPNFI";2015-12-07;"NA";"  "
12197034;2016;15;"OPPNFI";2016-02-09;"NA";"  "
12382088;0;0;"FEXRRQ";2015-09-14;"NA";"  "
